epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_loss,validation_generator_loss
0,1,,,1.9910199642181396,2.755122661590576
1,3,,,1.9165551662445068,2.739628314971924
2,5,,,1.882720947265625,2.7367353439331055
3,7,,,1.919435977935791,2.733088254928589
4,9,,,1.897361159324646,2.9733052253723145
5,11,,,1.9926722049713135,3.0499730110168457
6,13,,,1.9341731071472168,2.8799948692321777
7,15,,,1.9343907833099365,2.974867343902588
8,17,,,1.9804883003234863,3.0835354328155518
9,19,,,1.9594337940216064,2.561553478240967
10,21,,,1.94358491897583,2.9155240058898926
11,23,,,1.937699794769287,3.01115083694458
12,25,,,1.9528131484985352,2.9700589179992676
13,27,,,2.107027530670166,2.879307270050049
14,29,,,1.8926887512207031,2.6830222606658936
15,31,,,2.0315184593200684,3.0009775161743164
16,33,,,1.8562546968460083,2.6629490852355957
17,35,,,2.010025978088379,2.9921715259552
18,37,,,2.062742233276367,2.913578510284424
19,39,,,1.956971287727356,2.705594062805176
20,41,,,2.0006604194641113,2.8923885822296143
21,43,,,1.9008046388626099,2.651357889175415
22,45,,,1.9141043424606323,2.8707056045532227
23,47,,,1.9163661003112793,2.683259963989258
24,49,2.31558895111084,2.163933277130127,,
24,49,,,1.8537007570266724,2.874913215637207
25,51,,,1.937827229499817,3.0022835731506348
26,53,,,1.8820831775665283,3.1508727073669434
27,55,,,1.8887403011322021,2.932612895965576
28,57,,,1.8999327421188354,3.081996440887451
29,59,,,1.9120839834213257,3.0613441467285156
30,61,,,1.9855506420135498,2.7213008403778076
31,63,,,1.9547733068466187,2.8306007385253906
32,65,,,1.7927391529083252,2.811084032058716
33,67,,,1.9052338600158691,3.039668083190918
34,69,,,1.9413713216781616,3.1451239585876465
35,71,,,1.928299903869629,2.771462917327881
36,73,,,2.02781081199646,3.0407614707946777
37,75,,,1.8541080951690674,2.982752799987793
38,77,,,2.047443389892578,2.6328506469726562
39,79,,,2.028339147567749,2.8149876594543457
40,81,,,1.8830242156982422,2.7392640113830566
41,83,,,2.085474729537964,2.8351988792419434
42,85,,,1.940518856048584,2.9870963096618652
43,87,,,1.9361653327941895,2.8010237216949463
44,89,,,1.9584335088729858,2.80971360206604
45,91,,,1.8760429620742798,2.7947707176208496
46,93,,,1.9019262790679932,2.8447470664978027
47,95,,,1.9495956897735596,2.795379638671875
48,97,,,2.0897321701049805,2.966182231903076
49,99,1.630415916442871,2.816359758377075,,
49,99,,,1.9439947605133057,2.986994743347168
50,101,,,2.0371463298797607,2.7859764099121094
51,103,,,1.975358009338379,2.8741655349731445
52,105,,,1.9184579849243164,2.9806113243103027
53,107,,,1.885750651359558,2.87626314163208
54,109,,,1.807608723640442,2.823349952697754
55,111,,,1.8952311277389526,2.691361427307129
56,113,,,2.005026340484619,3.010693073272705
57,115,,,1.9880050420761108,2.7391862869262695
58,117,,,1.9732654094696045,2.9998178482055664
59,119,,,1.9912102222442627,2.817659616470337
60,121,,,1.8687270879745483,3.0871033668518066
61,123,,,1.9786286354064941,2.8940134048461914
62,125,,,2.0175833702087402,2.7736854553222656
63,127,,,1.9074254035949707,3.0978598594665527
64,129,,,1.8853657245635986,3.00789737701416
65,131,,,2.030923366546631,2.9155356884002686
66,133,,,1.8698663711547852,3.012712240219116
67,135,,,1.9298367500305176,2.6471214294433594
68,137,,,1.910549521446228,3.019829750061035
69,139,,,1.9751062393188477,2.74770188331604
70,141,,,1.8709501028060913,2.9434525966644287
71,143,,,2.030806064605713,2.916978359222412
72,145,,,1.9435430765151978,2.985572338104248
73,147,,,1.8976845741271973,2.882936716079712
74,149,2.226193428039551,2.596773147583008,,
74,149,,,1.9409539699554443,2.861250162124634
75,151,,,1.8633770942687988,3.098050355911255
76,153,,,1.918381929397583,2.9556832313537598
77,155,,,2.0231380462646484,2.874478816986084
78,157,,,1.9146251678466797,2.7103633880615234
79,159,,,2.0038657188415527,3.019233226776123
80,161,,,1.9829535484313965,2.787721633911133
81,163,,,2.012395143508911,2.8550262451171875
82,165,,,1.9254728555679321,3.0242180824279785
83,167,,,1.8353629112243652,2.8567776679992676
84,169,,,1.7921689748764038,2.741257667541504
