epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0,49,0.19757312536239624,0.8588528633117676,,,
0,99,0.2840779423713684,0.645229697227478,,,
0,149,0.4381207525730133,0.35816097259521484,,,
0,199,0.36798295378685,0.5859441161155701,,,
0,249,0.3870971202850342,0.42397835850715637,,,
0,299,0.26720839738845825,0.48572465777397156,,,
0,349,0.41226068139076233,0.43264034390449524,,,
0,399,0.3532489538192749,0.5959553718566895,,,
0,449,0.36338508129119873,0.44386720657348633,,,
0,459,,,0.5,0.2932940721511841,0.6044418215751648
1,499,0.32311591506004333,0.5491632223129272,,,
1,549,0.3543943762779236,0.3911041021347046,,,
1,599,0.28088808059692383,0.6347231864929199,,,
1,649,0.36778849363327026,0.40913084149360657,,,
1,699,0.21156930923461914,0.6192512512207031,,,
1,749,0.39414435625076294,0.3774842917919159,,,
1,799,0.2797165513038635,0.49104154109954834,,,
1,849,0.2683132290840149,0.6817371845245361,,,
1,899,0.16737960278987885,0.7188161611557007,,,
1,919,,,0.505097186353133,0.4970189332962036,0.2619696855545044
2,949,0.209963858127594,0.6118419766426086,,,
2,999,0.1381853222846985,0.8464667797088623,,,
2,1049,0.07936746627092361,0.9202030301094055,,,
2,1099,0.06300689280033112,0.8404521346092224,,,
2,1149,0.0520293153822422,0.8679490685462952,,,
2,1199,0.04585683345794678,0.91020667552948,,,
2,1249,0.06041548773646355,0.9360239505767822,,,
2,1299,0.04703337326645851,0.9267573356628418,,,
2,1349,0.060100849717855453,0.9648975729942322,,,
2,1379,,,0.8712110914775044,0.07923256605863571,1.125622272491455
3,1399,0.03513112664222717,0.932810366153717,,,
3,1449,0.05308232456445694,0.8810089826583862,,,
3,1499,0.04896475747227669,0.8988532423973083,,,
3,1549,0.056785330176353455,0.9328372478485107,,,
3,1599,0.05191653594374657,0.8906557559967041,,,
3,1649,0.05622135102748871,0.8777469992637634,,,
3,1699,0.04540667310357094,0.8906139731407166,,,
3,1749,0.07727047055959702,0.8592020869255066,,,
3,1799,0.1186320036649704,0.8866134881973267,,,
3,1839,,,0.876240315345929,0.09674575924873352,1.1570019721984863
4,1849,0.10511457175016403,0.868757426738739,,,
4,1899,0.09216801077127457,0.7880606651306152,,,
4,1949,0.10544101148843765,0.8634814023971558,,,
4,1999,0.09855060279369354,0.7633852958679199,,,
4,2049,0.12444757670164108,0.8956177234649658,,,
4,2099,0.11131863296031952,0.7978233695030212,,,
4,2149,0.09244680404663086,0.6800013780593872,,,
4,2199,0.09587173163890839,0.7653470039367676,,,
4,2249,0.16719259321689606,0.7585819959640503,,,
4,2299,0.0905301496386528,0.8256155848503113,,,
4,2299,,,0.7304607856463232,0.10494164377450943,0.9552100300788879
5,2349,0.10220588743686676,0.7660068273544312,,,
5,2399,0.10809945315122604,0.8248465061187744,,,
5,2449,0.106081023812294,0.8967257142066956,,,
5,2499,0.09471936523914337,0.8805418014526367,,,
5,2549,0.05078619718551636,0.9153002500534058,,,
5,2599,0.041938040405511856,0.8632563352584839,,,
5,2649,0.06326740980148315,0.9055864810943604,,,
5,2699,0.05935284122824669,0.9092392921447754,,,
5,2749,0.0311967171728611,0.9446526765823364,,,
5,2759,,,0.8947940736713335,0.03607887029647827,1.1075464487075806
6,2799,0.030875008553266525,0.9271365404129028,,,
6,2849,0.04773900657892227,0.9670709371566772,,,
6,2899,0.05138926953077316,0.9011306166648865,,,
6,2949,0.05541035905480385,0.907772958278656,,,
6,2999,0.054159343242645264,0.9326536655426025,,,
6,3049,0.03612697497010231,0.952804446220398,,,
6,3099,0.07682520151138306,0.960659921169281,,,
6,3149,0.06778548657894135,0.926212728023529,,,
6,3199,0.06389838457107544,0.9179118871688843,,,
6,3219,,,0.7753160255538942,0.051236409693956375,0.972486138343811
7,3249,0.03203000873327255,0.966096043586731,,,
7,3299,0.06608109921216965,0.9262471199035645,,,
7,3349,0.04353439062833786,0.9077178239822388,,,
7,3399,0.06565067172050476,0.8424019813537598,,,
7,3449,0.07323360443115234,0.8334278464317322,,,
7,3499,0.057255856692790985,0.9322429895401001,,,
7,3549,0.0635707825422287,0.883073091506958,,,
7,3599,0.10132607817649841,0.8797609210014343,,,
7,3649,0.12152434885501862,0.8458995819091797,,,
7,3679,,,0.5165148837841511,0.11643166840076447,0.7142736911773682
8,3699,0.06510155647993088,0.8567959070205688,,,
8,3749,0.06799444556236267,0.914677619934082,,,
8,3799,0.0869816318154335,0.9343326091766357,,,
8,3849,0.08086651563644409,0.9048601388931274,,,
8,3899,0.08084484934806824,0.8547532558441162,,,
8,3949,0.0915151834487915,0.8267084956169128,,,
8,3999,0.07956910878419876,0.9468660354614258,,,
8,4049,0.0630137249827385,0.8093313574790955,,,
8,4099,0.0612758994102478,0.8912061452865601,,,
8,4139,,,0.531602555389425,0.2128450572490692,0.623314619064331
9,4149,0.05613540858030319,0.9051948189735413,,,
9,4199,0.053508274257183075,0.925150454044342,,,
9,4249,0.04782219976186752,0.9528672099113464,,,
9,4299,0.05859578773379326,0.8172478675842285,,,
9,4349,0.08717906475067139,0.8532271385192871,,,
9,4399,0.041128888726234436,0.8789962530136108,,,
9,4449,0.07571137696504593,0.8922519683837891,,,
9,4499,0.054397039115428925,0.8623284697532654,,,
9,4549,0.07456134259700775,0.8623859882354736,,,
9,4599,0.0953378826379776,0.859179675579071,,,
9,4599,,,0.5243305695256218,0.3167368769645691,0.515828549861908
10,4649,0.0390080101788044,0.9089454412460327,,,
10,4699,0.050098732113838196,0.8884663581848145,,,
10,4749,0.024243496358394623,0.9000604152679443,,,
10,4799,0.0577169768512249,0.9208129644393921,,,
10,4849,0.075069859623909,0.9401627779006958,,,
10,4899,0.07354901731014252,0.913149356842041,,,
10,4949,0.06659126281738281,0.895444393157959,,,
10,4999,0.0828869417309761,0.9046283960342407,,,
10,5049,0.08339722454547882,0.903958261013031,,,
10,5059,,,0.5065243985320104,0.45516785979270935,0.3537382483482361
11,5099,0.04498239606618881,0.8906423449516296,,,
11,5149,0.06612097471952438,0.9287498593330383,,,
11,5199,0.05389194190502167,1.0047441720962524,,,
11,5249,0.040971122682094574,0.7724241614341736,,,
11,5299,0.060851920396089554,0.8772542476654053,,,
11,5349,0.03073185496032238,0.886167049407959,,,
11,5399,0.037092991173267365,0.9337002038955688,,,
11,5449,0.027551226317882538,0.9096087217330933,,,
11,5499,0.027719199657440186,0.8808960914611816,,,
11,5519,,,0.5071360608943863,0.5645654797554016,0.29187893867492676
12,5549,0.044650234282016754,0.9065802097320557,,,
12,5599,0.07254178822040558,0.9159641265869141,,,
12,5649,0.1094011440873146,0.9582584500312805,,,
12,5699,0.03004753217101097,0.8349571824073792,,,
12,5749,0.08007122576236725,0.8371716141700745,,,
12,5799,0.059916384518146515,0.9033428430557251,,,
12,5849,0.07337795197963715,0.9188851118087769,,,
12,5899,0.0573699027299881,0.8649542331695557,,,
12,5949,0.06107783317565918,0.8940746188163757,,,
12,5979,,,0.5008155498165013,0.6660566926002502,0.21158075332641602
13,5999,0.036502450704574585,0.9051547050476074,,,
13,6049,0.0889972597360611,0.9131825566291809,,,
13,6099,0.057830002158880234,0.9323394298553467,,,
13,6149,0.020823650062084198,0.9090536832809448,,,
13,6199,0.0634082704782486,0.8713111281394958,,,
13,6249,0.026093335822224617,0.9413710832595825,,,
13,6299,0.052963126450777054,0.9074777960777283,,,
13,6349,0.03010128252208233,0.8928903341293335,,,
13,6399,0.08535341918468475,0.8592123985290527,,,
13,6439,,,0.5108060350686421,0.5652176141738892,0.3042041063308716
