epoch,knn_accuracy,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0,,49,0.22649167478084564,0.6588136553764343,,,
0,,99,0.554332971572876,0.4086751937866211,,,
0,,149,0.4205305874347687,0.3708333969116211,,,
0,,199,0.25108984112739563,0.5475980043411255,,,
0,,249,0.43937596678733826,0.446746289730072,,,
0,,299,0.3247489333152771,0.5896632671356201,,,
0,,349,0.4891533851623535,0.4324694275856018,,,
0,,399,0.2932725250720978,0.46202534437179565,,,
0,,449,0.2551370859146118,0.5961679816246033,,,
0,0.2448146790266037,459,,,0.7983553078700557,0.238291934132576,1.052361249923706
1,,499,0.36540868878364563,0.3965979516506195,,,
1,,549,0.2217317521572113,0.5543724298477173,,,
1,,599,0.3589182198047638,0.5152112245559692,,,
1,,649,0.3447108268737793,0.4284157156944275,,,
1,,699,0.2295418381690979,0.7175095081329346,,,
1,,749,0.292558878660202,0.4693416953086853,,,
1,,799,0.19986505806446075,0.6011531352996826,,,
1,,849,0.2948276102542877,0.420047789812088,,,
1,,899,0.3721116781234741,0.5531865358352661,,,
1,0.2526884377002716,919,,,0.4999320375152916,0.26485922932624817,0.5729666352272034
2,,949,0.26553016901016235,0.7082470655441284,,,
2,,999,0.22702783346176147,0.6161705851554871,,,
2,,1049,0.1233888491988182,0.8175546526908875,,,
2,,1099,0.09453723579645157,0.835331916809082,,,
2,,1149,0.06157614290714264,0.8385095000267029,,,
2,,1199,0.039215248078107834,0.9184783697128296,,,
2,,1249,0.07227658480405807,0.9079141616821289,,,
2,,1299,0.059158556163311005,0.9791280627250671,,,
2,,1349,0.037955500185489655,0.9424667358398438,,,
2,0.4685562252998352,1379,,,0.769267364414843,0.14873358607292175,0.9244736433029175
3,,1399,0.059590861201286316,0.9832748174667358,,,
3,,1449,0.04563562572002411,0.9091111421585083,,,
3,,1499,0.05119187757372856,0.9618139863014221,,,
3,,1549,0.06687269359827042,0.9277340769767761,,,
3,,1599,0.06649811565876007,0.9423503875732422,,,
3,,1649,0.03488242253661156,0.994875431060791,,,
3,,1699,0.030039973556995392,1.0083253383636475,,,
3,,1749,0.05886940658092499,0.911191463470459,,,
3,,1799,0.048452965915203094,0.921411395072937,,,
3,0.45903199911117554,1839,,,0.955756422454805,0.06410752236843109,1.2412110567092896
4,,1849,0.05068139359354973,0.9107444286346436,,,
4,,1899,0.051790788769721985,0.9845457077026367,,,
4,,1949,0.05331908166408539,0.9228219985961914,,,
4,,1999,0.06675777584314346,0.8815697431564331,,,
4,,2049,0.08056237548589706,0.822858452796936,,,
4,,2099,0.13167855143547058,0.9045879244804382,,,
4,,2149,0.112135149538517,0.8569596409797668,,,
4,,2199,0.11133413761854172,0.8590506911277771,,,
4,,2249,0.08654124289751053,0.816797137260437,,,
4,,2299,0.06551741063594818,0.8935819864273071,,,
4,0.46433091163635254,2299,,,0.934959902134022,0.06586331874132156,1.1984630823135376
5,,2349,0.07186752557754517,0.8698989152908325,,,
5,,2399,0.10209889709949493,0.8660587668418884,,,
