epoch,knn_accuracy,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0,,49,0.4700640141963959,0.4044966399669647,,,
0,,99,0.37377333641052246,0.4287899434566498,,,
0,,149,0.37440717220306396,0.44213026762008667,,,
0,,199,0.28686434030532837,0.49787408113479614,,,
0,,249,0.3081045150756836,0.6469498872756958,,,
0,,299,0.24386140704154968,0.531629741191864,,,
0,,349,0.42167729139328003,0.44784852862358093,,,
0,,399,0.28226709365844727,0.5060607194900513,,,
0,,449,0.3959570527076721,0.5361596345901489,,,
0,0.23636403679847717,459,,,0.5336414299306783,0.43244752287864685,0.6180274486541748
1,,499,0.30908727645874023,0.47875913977622986,,,
1,,549,0.456974595785141,0.43903055787086487,,,
1,,599,0.32869601249694824,0.4815267324447632,,,
1,,649,0.27609750628471375,0.5841370224952698,,,
1,,699,0.36851105093955994,0.4895424246788025,,,
1,,749,0.16251184046268463,0.591805100440979,,,
1,,799,0.35327833890914917,0.41338038444519043,,,
1,,849,0.38260048627853394,0.5911451578140259,,,
1,,899,0.28685057163238525,0.48301154375076294,,,
1,0.2543322443962097,919,,,0.5057768112002174,0.20876450836658478,0.7064262628555298
2,,949,0.3691675066947937,0.4161885380744934,,,
2,,999,0.3261396884918213,0.4652777314186096,,,
2,,1049,0.36106976866722107,0.5538908243179321,,,
2,,1099,0.15532013773918152,0.6311033964157104,,,
2,,1149,0.10761846601963043,0.7881617546081543,,,
2,,1199,0.08768383413553238,0.8540416359901428,,,
2,,1249,0.07655967772006989,0.821316123008728,,,
2,,1299,0.0637957900762558,0.9479820728302002,,,
2,,1349,0.08282113820314407,0.9577150344848633,,,
2,0.46878787875175476,1379,,,0.7697431018078021,0.15458332002162933,0.938362717628479
3,,1399,0.04203568398952484,0.8818756937980652,,,
3,,1449,0.042038217186927795,0.9035149812698364,,,
3,,1499,0.046271324157714844,0.9070358276367188,,,
3,,1549,0.04201895743608475,0.9865063428878784,,,
3,,1599,0.04050318896770477,0.9169635772705078,,,
3,,1649,0.04989582672715187,0.8904193043708801,,,
3,,1699,0.08097830414772034,0.9236776828765869,,,
3,,1749,0.03299625217914581,0.8897967338562012,,,
3,,1799,0.04377448558807373,0.9051285982131958,,,
3,0.4621436297893524,1839,,,0.942503737936659,0.04871448129415512,1.1817514896392822
4,,1849,0.04386555776000023,0.9451815485954285,,,
4,,1899,0.06962225586175919,0.9622012376785278,,,
4,,1949,0.05686967074871063,0.891157329082489,,,
4,,1999,0.09009424597024918,0.8894117474555969,,,
4,,2049,0.0781472697854042,0.9389256238937378,,,
4,,2099,0.07604692876338959,0.8917104005813599,,,
4,,2149,0.08188170939683914,0.8933741450309753,,,
4,,2199,0.054465167224407196,0.8917378187179565,,,
4,,2249,0.05420767143368721,0.9163615703582764,,,
4,,2299,0.1098911240696907,0.9676384329795837,,,
4,0.47421595454216003,2299,,,0.8046078564632323,0.06361866742372513,1.0388764142990112
5,,2349,0.0745236724615097,0.9009460210800171,,,
5,,2399,0.07883037626743317,0.9165631532669067,,,
5,,2449,0.06619572639465332,0.9410150051116943,,,
5,,2499,0.0970468521118164,1.0012576580047607,,,
5,,2549,0.08003212511539459,0.8353461027145386,,,
5,,2599,0.08923552930355072,0.9027817845344543,,,
5,,2649,0.04385838657617569,0.9017640948295593,,,
5,,2699,0.06661265343427658,0.9343489408493042,,,
5,,2749,0.05925501883029938,0.8962037563323975,,,
5,0.4704517126083374,2759,,,0.6637216256626343,0.05753038823604584,0.8867993950843811
6,,2799,0.061159707605838776,0.8126559853553772,,,
6,,2849,0.08430363982915878,0.9015533924102783,,,
6,,2899,0.13259193301200867,0.8373348712921143,,,
6,,2949,0.03222469240427017,0.8943101167678833,,,
6,,2999,0.07130759954452515,0.9476178288459778,,,
6,,3049,0.02224135585129261,0.871799111366272,,,
6,,3099,0.0926084816455841,0.9045469760894775,,,
6,,3149,0.08138024806976318,0.8375179171562195,,,
6,,3199,0.07939892262220383,0.8553906679153442,,,
6,0.49589940905570984,3219,,,0.5224955824384939,0.16843710839748383,0.6641611456871033
7,,3249,0.1397186815738678,0.8984417915344238,,,
7,,3299,0.10135538130998611,0.9012138247489929,,,
7,,3349,0.10168853402137756,0.8120672702789307,,,
7,,3399,0.09453504532575607,0.9864194393157959,,,
7,,3449,0.0221523679792881,0.946269154548645,,,
7,,3499,0.04861702769994736,0.9338950514793396,,,
7,,3549,0.05172159522771835,0.9121954441070557,,,
7,,3599,0.033826977014541626,0.8919654488563538,,,
7,,3649,0.051311299204826355,0.959609866142273,,,
7,0.4852815270423889,3679,,,0.5482533641429931,0.15631552040576935,0.6810515522956848
8,,3699,0.054877571761608124,0.8707225322723389,,,
8,,3749,0.09406089782714844,0.8779884576797485,,,
8,,3799,0.09549477696418762,0.9252251982688904,,,
8,,3849,0.06657294929027557,0.9301550984382629,,,
8,,3899,0.05421698838472366,0.9354070425033569,,,
8,,3949,0.02510286681354046,0.9144911170005798,,,
8,,3999,0.06308357417583466,0.939434826374054,,,
8,,4049,0.04764697700738907,0.9370872378349304,,,
8,,4099,0.04871977120637894,0.922737717628479,,,
8,0.49672800302505493,4139,,,0.6010602147614517,0.1406814157962799,0.7272228598594666
9,,4149,0.03566911816596985,0.8934137225151062,,,
9,,4199,0.047383807599544525,0.923723578453064,,,
9,,4249,0.08054029941558838,0.9682933688163757,,,
9,,4299,0.05884377658367157,0.9387699961662292,,,
9,,4349,0.05538349971175194,0.8655960559844971,,,
9,,4399,0.0629877895116806,0.8884812593460083,,,
9,,4449,0.07062698900699615,0.9335505962371826,,,
9,,4499,0.02807539887726307,0.8979437947273254,,,
9,,4549,0.008242236450314522,0.9406478404998779,,,
9,,4599,0.06773999333381653,0.943805456161499,,,
9,0.4916740953922272,4599,,,0.5755063205110779,0.28257355093955994,0.568856954574585
10,,4649,0.05084610730409622,0.911868155002594,,,
10,,4699,0.04908593371510506,0.9741531610488892,,,
10,,4749,0.060247696936130524,0.9448213577270508,,,
10,,4799,0.048537179827690125,0.9726382493972778,,,
10,,4849,0.04333959519863129,0.9301646947860718,,,
10,,4899,0.05041330307722092,0.8965120911598206,,,
10,,4949,0.04202067479491234,0.9548838138580322,,,
10,,4999,0.05086071789264679,0.9710743427276611,,,
10,,5049,0.02960786037147045,0.9643420577049255,,,
10,0.5063546895980835,5059,,,0.506320511077885,0.46036258339881897,0.3589215874671936
11,,5099,0.02779456600546837,0.9025849103927612,,,
11,,5149,0.04987765848636627,0.9248548746109009,,,
11,,5199,0.024307165294885635,0.903059720993042,,,
11,,5249,0.02827581763267517,0.925345778465271,,,
11,,5299,0.07119546085596085,0.8917701244354248,,,
11,,5349,0.007954668253660202,0.9278743267059326,,,
11,,5399,0.05736514925956726,0.9476385116577148,,,
11,,5449,0.03254291042685509,0.8961706161499023,,,
11,,5499,0.06470181047916412,0.9474211931228638,,,
11,0.4933045208454132,5519,,,0.5131847220334376,0.294711709022522,0.48964959383010864
12,,5549,0.02664833515882492,0.9117089509963989,,,
12,,5599,0.021755939349532127,0.9862510561943054,,,
12,,5649,0.07308351993560791,0.982919454574585,,,
12,,5699,0.06831538677215576,0.9536633491516113,,,
12,,5749,0.031319256871938705,0.910965085029602,,,
12,,5799,0.027161836624145508,0.94264155626297,,,
12,,5849,0.02229538932442665,0.9499924182891846,,,
12,,5899,0.0207667276263237,0.9052053689956665,,,
12,,5949,0.024903863668441772,0.902865469455719,,,
12,0.5015859007835388,5979,,,0.5103982601603915,0.11018577963113785,0.7406649589538574
