epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_loss,validation_generator_loss
0,1,,,3.4200034141540527,2.735004425048828
1,3,,,3.5484471321105957,2.3446764945983887
2,5,,,3.503187656402588,2.581112861633301
3,7,,,3.46983003616333,2.699380874633789
4,9,,,3.4184327125549316,2.6773054599761963
5,11,,,3.4190707206726074,2.564605236053467
6,13,,,3.3913216590881348,2.5527751445770264
7,15,,,3.4343438148498535,2.4635355472564697
8,17,,,3.4061646461486816,2.641569137573242
9,19,,,3.475438117980957,2.5742275714874268
10,21,,,3.418285846710205,2.6680243015289307
11,23,,,3.381150722503662,2.888991355895996
12,25,,,3.5068416595458984,2.522965908050537
13,27,,,3.4443399906158447,2.77508544921875
14,29,,,3.365318775177002,2.560136556625366
15,31,,,3.524655342102051,2.6623809337615967
16,33,,,3.387885570526123,2.668149948120117
17,35,,,3.424194812774658,2.6053671836853027
18,37,,,3.4174652099609375,2.4560792446136475
19,39,,,3.4386744499206543,2.551135540008545
20,41,,,3.438836097717285,2.48714542388916
21,43,,,3.4082534313201904,2.651930809020996
22,45,,,3.330217123031616,2.386094093322754
23,47,,,3.3841352462768555,2.6493983268737793
24,49,1.6751272678375244,2.5205554962158203,,
24,49,,,3.434351921081543,2.557443618774414
25,51,,,3.367568016052246,2.568791389465332
26,53,,,3.386831760406494,2.4288008213043213
27,55,,,3.3962607383728027,2.533747673034668
28,57,,,3.4783496856689453,2.7283172607421875
29,59,,,3.4376673698425293,2.5607643127441406
30,61,,,3.5312094688415527,2.5386040210723877
31,63,,,3.4232540130615234,2.629591941833496
32,65,,,3.4526095390319824,2.7165422439575195
33,67,,,3.5143442153930664,2.682832956314087
34,69,,,3.4383606910705566,2.4650325775146484
35,71,,,3.460987091064453,2.5478625297546387
36,73,,,3.4639039039611816,2.6916933059692383
37,75,,,3.395049571990967,2.468855857849121
38,77,,,3.437587261199951,2.656797409057617
39,79,,,3.4673805236816406,2.7283935546875
40,81,,,3.473332405090332,2.726954698562622
41,83,,,3.39841890335083,2.4464268684387207
42,85,,,3.4741358757019043,2.6824748516082764
43,87,,,3.518502950668335,2.4038450717926025
44,89,,,3.4025232791900635,2.629563570022583
45,91,,,3.4363772869110107,2.4127440452575684
46,93,,,3.4683175086975098,2.633039951324463
47,95,,,3.550739049911499,2.1368842124938965
48,97,,,3.451892852783203,2.5420780181884766
49,99,3.276207208633423,2.56520414352417,,
49,99,,,3.5257976055145264,2.5130906105041504
50,101,,,3.3964107036590576,2.488483428955078
51,103,,,3.4269979000091553,2.5568838119506836
52,105,,,3.4307641983032227,2.6328797340393066
53,107,,,3.469902515411377,2.493771553039551
54,109,,,3.4626359939575195,2.4811582565307617
55,111,,,3.4465079307556152,2.7801949977874756
56,113,,,3.4152467250823975,2.4271020889282227
57,115,,,3.452357769012451,2.515942335128784
58,117,,,3.400935173034668,2.4145960807800293
59,119,,,3.415846586227417,2.548142194747925
60,121,,,3.5139212608337402,2.757096290588379
61,123,,,3.489500045776367,2.5260226726531982
62,125,,,3.43765926361084,2.5668716430664062
63,127,,,3.3909478187561035,2.581040382385254
64,129,,,3.457298994064331,2.549612522125244
65,131,,,3.4574217796325684,2.651313304901123
66,133,,,3.4145395755767822,2.659125328063965
67,135,,,3.4082136154174805,2.48378849029541
68,137,,,3.3801989555358887,2.435769557952881
69,139,,,3.3511128425598145,2.6297364234924316
70,141,,,3.430483341217041,2.319232225418091
71,143,,,3.418473243713379,2.401301622390747
72,145,,,3.384157419204712,2.4114418029785156
73,147,,,3.4245986938476562,2.8060755729675293
74,149,3.517153024673462,2.156388998031616,,
74,149,,,3.4300222396850586,2.6684255599975586
75,151,,,3.4658870697021484,2.529160976409912
76,153,,,3.4349913597106934,2.636561393737793
77,155,,,3.4443092346191406,2.511612892150879
78,157,,,3.503350257873535,2.468945026397705
79,159,,,3.452592611312866,2.3569095134735107
80,161,,,3.4081780910491943,2.4794678688049316
81,163,,,3.3844404220581055,2.555919647216797
82,165,,,3.4629669189453125,2.3708863258361816
83,167,,,3.409651517868042,2.5911309719085693
84,169,,,3.3919754028320312,2.532984495162964
85,171,,,3.4051461219787598,2.3957948684692383
86,173,,,3.3894896507263184,2.6434850692749023
87,175,,,3.387756824493408,2.4953484535217285
88,177,,,3.4011013507843018,2.423215627670288
89,179,,,3.421212673187256,2.6442441940307617
90,181,,,3.530575752258301,2.7433528900146484
91,183,,,3.5391407012939453,2.757882595062256
92,185,,,3.4839682579040527,2.6267449855804443
93,187,,,3.3567280769348145,2.5509607791900635
94,189,,,3.48708438873291,2.7658932209014893
95,191,,,3.399116039276123,2.5374341011047363
96,193,,,3.4660539627075195,2.5293939113616943
97,195,,,3.4541091918945312,2.51200008392334
98,197,,,3.380650043487549,2.5574121475219727
99,199,2.827782154083252,1.5533661842346191,,
99,199,,,3.4116098880767822,2.647030830383301
100,201,,,3.458400249481201,2.6951751708984375
101,203,,,3.5392909049987793,2.6819844245910645
102,205,,,3.410247325897217,2.673116683959961
103,207,,,3.43546199798584,2.3933944702148438
104,209,,,3.4623215198516846,2.6380562782287598
105,211,,,3.3485875129699707,2.5675644874572754
106,213,,,3.477489471435547,2.5747885704040527
107,215,,,3.5030412673950195,2.7292866706848145
108,217,,,3.42337703704834,2.5252604484558105
109,219,,,3.451550006866455,2.7404098510742188
110,221,,,3.406630277633667,2.368612766265869
111,223,,,3.462721824645996,2.4263765811920166
112,225,,,3.4543521404266357,2.4663219451904297
113,227,,,3.4699511528015137,2.480616569519043
114,229,,,3.517104148864746,2.4210214614868164
115,231,,,3.4187240600585938,2.643706798553467
116,233,,,3.5048928260803223,2.566646099090576
117,235,,,3.4367260932922363,2.377131462097168
118,237,,,3.471358299255371,2.7447800636291504
119,239,,,3.410660982131958,2.661708354949951
120,241,,,3.456470012664795,2.6331772804260254
121,243,,,3.428910732269287,2.609689235687256
122,245,,,3.402129650115967,2.6185622215270996
123,247,,,3.487351417541504,2.3991031646728516
124,249,3.361797571182251,2.1356594562530518,,
124,249,,,3.400552988052368,2.4956345558166504
125,251,,,3.4518754482269287,2.431065797805786
126,253,,,3.439701795578003,2.6884546279907227
127,255,,,3.4026498794555664,2.6157054901123047
128,257,,,3.4029541015625,2.639272689819336
129,259,,,3.5510058403015137,2.5054192543029785
130,261,,,3.3856756687164307,2.7324347496032715
131,263,,,3.4152936935424805,2.6542418003082275
132,265,,,3.3458070755004883,2.4625425338745117
133,267,,,3.424722909927368,2.553252696990967
134,269,,,3.4409120082855225,2.4343056678771973
135,271,,,3.4932875633239746,2.59877610206604
136,273,,,3.448974132537842,2.5952095985412598
137,275,,,3.4288392066955566,2.6717305183410645
138,277,,,3.4205846786499023,2.4091033935546875
139,279,,,3.409517288208008,2.6106772422790527
140,281,,,3.4173970222473145,2.4728567600250244
141,283,,,3.486384868621826,2.4985756874084473
142,285,,,3.4207301139831543,2.669771671295166
143,287,,,3.4590201377868652,2.5561485290527344
144,289,,,3.4863362312316895,2.5053865909576416
145,291,,,3.443479537963867,2.495788097381592
146,293,,,3.3994622230529785,2.524852752685547
147,295,,,3.4046666622161865,2.752619743347168
148,297,,,3.465620756149292,2.568533182144165
149,299,3.091949462890625,2.1685574054718018,,
149,299,,,3.443118095397949,2.485391855239868
150,301,,,3.4768667221069336,2.8366854190826416
151,303,,,3.48283314704895,2.4497833251953125
152,305,,,3.5119948387145996,2.6396498680114746
153,307,,,3.4476842880249023,2.699868679046631
154,309,,,3.4576544761657715,2.6828675270080566
155,311,,,3.485353708267212,2.5850586891174316
156,313,,,3.428138017654419,2.5340850353240967
157,315,,,3.405113697052002,2.647383213043213
158,317,,,3.4325575828552246,2.5918049812316895
159,319,,,3.385929584503174,2.559451103210449
160,321,,,3.4249157905578613,2.6916749477386475
161,323,,,3.5261404514312744,2.5686111450195312
162,325,,,3.437101364135742,2.5105819702148438
163,327,,,3.501703977584839,2.7707560062408447
164,329,,,3.392003059387207,2.5378270149230957
165,331,,,3.489408254623413,2.615095853805542
166,333,,,3.3836352825164795,2.397778272628784
167,335,,,3.3966856002807617,2.6218180656433105
168,337,,,3.3695993423461914,2.681443691253662
169,339,,,3.4685096740722656,2.3996639251708984
170,341,,,3.4851396083831787,2.41937255859375
171,343,,,3.416131019592285,2.750807762145996
172,345,,,3.4686172008514404,2.6430559158325195
173,347,,,3.4601993560791016,2.631657600402832
174,349,2.875051259994507,1.861789345741272,,
174,349,,,3.4711437225341797,2.881564140319824
175,351,,,3.4298319816589355,2.765083074569702
176,353,,,3.365490436553955,2.4627861976623535
177,355,,,3.3565924167633057,2.693533420562744
178,357,,,3.386021137237549,2.480086088180542
179,359,,,3.5356884002685547,2.324681282043457
180,361,,,3.5084331035614014,2.5732712745666504
181,363,,,3.4039554595947266,2.2973685264587402
182,365,,,3.440408229827881,2.528245449066162
183,367,,,3.4874825477600098,2.510146141052246
184,369,,,3.490401268005371,2.381903886795044
185,371,,,3.4359138011932373,2.4933743476867676
186,373,,,3.393173933029175,2.601531505584717
187,375,,,3.4431264400482178,2.6497483253479004
188,377,,,3.399719715118408,2.463224411010742
189,379,,,3.445974111557007,2.6032583713531494
190,381,,,3.512498378753662,2.5127274990081787
191,383,,,3.3814144134521484,2.3977818489074707
192,385,,,3.41198468208313,2.738805055618286
193,387,,,3.5103304386138916,2.631556987762451
194,389,,,3.504190444946289,2.7672643661499023
195,391,,,3.3647704124450684,2.7504377365112305
196,393,,,3.4611778259277344,2.5374906063079834
197,395,,,3.4012346267700195,2.586305618286133
198,397,,,3.371762752532959,2.6771597862243652
199,399,3.204826831817627,2.3318276405334473,,
199,399,,,3.4133787155151367,2.583427906036377
200,401,,,3.451822519302368,2.438028335571289
201,403,,,3.478184223175049,2.4290685653686523
202,405,,,3.487421989440918,2.5365853309631348
203,407,,,3.490870952606201,2.6041078567504883
204,409,,,3.378722667694092,2.3952062129974365
205,411,,,3.452427864074707,2.6820836067199707
206,413,,,3.539564371109009,2.6195592880249023
207,415,,,3.4556050300598145,2.6860666275024414
208,417,,,3.4433188438415527,2.6123480796813965
209,419,,,3.410093307495117,2.7327189445495605
210,421,,,3.446746349334717,2.6098361015319824
211,423,,,3.429218292236328,2.494778633117676
212,425,,,3.4211597442626953,2.729867458343506
213,427,,,3.4439330101013184,2.6322178840637207
214,429,,,3.434905529022217,2.37868070602417
215,431,,,3.47613525390625,2.7146825790405273
216,433,,,3.4337692260742188,2.5885634422302246
217,435,,,3.535963773727417,2.5003185272216797
218,437,,,3.3894152641296387,2.689195394515991
219,439,,,3.532956600189209,2.4926648139953613
220,441,,,3.39467191696167,2.5330216884613037
221,443,,,3.3768608570098877,2.53963041305542
222,445,,,3.4276835918426514,2.4964466094970703
223,447,,,3.422760009765625,2.5025365352630615
224,449,3.4142203330993652,3.3534202575683594,,
224,449,,,3.4168102741241455,2.581315279006958
225,451,,,3.426699161529541,2.540757894515991
226,453,,,3.4291930198669434,2.62790584564209
227,455,,,3.459825038909912,2.6817402839660645
228,457,,,3.4410650730133057,2.6615612506866455
229,459,,,3.376688003540039,2.4390954971313477
230,461,,,3.435624599456787,2.458625078201294
231,463,,,3.4477474689483643,2.476853847503662
232,465,,,3.4670920372009277,2.724827289581299
233,467,,,3.482156276702881,2.599020481109619
234,469,,,3.3558952808380127,2.5660667419433594
235,471,,,3.442718029022217,2.5390868186950684
236,473,,,3.442446708679199,2.659334182739258
237,475,,,3.4041717052459717,2.6814959049224854
238,477,,,3.4330968856811523,2.475229501724243
239,479,,,3.4612250328063965,2.588759660720825
240,481,,,3.44708251953125,2.413450241088867
241,483,,,3.36268949508667,2.463505268096924
242,485,,,3.4489214420318604,2.575571060180664
243,487,,,3.396150588989258,2.6426563262939453
244,489,,,3.530083179473877,2.8158440589904785
245,491,,,3.4339442253112793,2.5289597511291504
246,493,,,3.4414048194885254,2.5666065216064453
247,495,,,3.4192113876342773,2.5137779712677
248,497,,,3.442275047302246,2.4114623069763184
249,499,2.3403592109680176,1.7604646682739258,,
249,499,,,3.4304165840148926,2.57916259765625
250,501,,,3.4683284759521484,2.411174774169922
251,503,,,3.419548988342285,2.751359224319458
252,505,,,3.3846864700317383,2.529634714126587
253,507,,,3.450100898742676,2.6432011127471924
254,509,,,3.4574358463287354,2.7222652435302734
255,511,,,3.4690699577331543,2.4695897102355957
256,513,,,3.3824543952941895,2.5833311080932617
257,515,,,3.4504384994506836,2.44516658782959
258,517,,,3.4013149738311768,2.5495314598083496
259,519,,,3.5060055255889893,2.6108803749084473
260,521,,,3.506460666656494,2.7237863540649414
261,523,,,3.4055867195129395,2.4898576736450195
262,525,,,3.4281461238861084,2.5831527709960938
263,527,,,3.393561363220215,2.4365105628967285
264,529,,,3.5040481090545654,2.5918402671813965
265,531,,,3.439938545227051,2.634315013885498
266,533,,,3.4488964080810547,2.3991847038269043
267,535,,,3.5248844623565674,2.6345739364624023
268,537,,,3.389702796936035,2.575870990753174
269,539,,,3.481997013092041,2.6079812049865723
270,541,,,3.3820176124572754,2.521989583969116
271,543,,,3.3770532608032227,2.4617159366607666
272,545,,,3.4432015419006348,2.4985175132751465
273,547,,,3.4329824447631836,2.6282238960266113
274,549,3.881662130355835,2.4717824459075928,,
274,549,,,3.5088918209075928,2.5344300270080566
275,551,,,3.5201075077056885,2.5668838024139404
276,553,,,3.4496335983276367,2.619068145751953
277,555,,,3.4807276725769043,2.271904945373535
278,557,,,3.436717987060547,2.562131881713867
279,559,,,3.462611436843872,2.8138856887817383
280,561,,,3.424377679824829,2.6281282901763916
281,563,,,3.4145474433898926,2.570915937423706
282,565,,,3.3539655208587646,2.5612359046936035
283,567,,,3.4374098777770996,2.551626443862915
284,569,,,3.3535213470458984,2.4705965518951416
285,571,,,3.400346279144287,2.6535022258758545
286,573,,,3.385960817337036,2.61085844039917
287,575,,,3.4782376289367676,2.2314577102661133
288,577,,,3.4915332794189453,2.5974607467651367
289,579,,,3.4762003421783447,2.460160732269287
290,581,,,3.4381418228149414,2.673125982284546
291,583,,,3.40606689453125,2.6558611392974854
292,585,,,3.4353461265563965,2.5153627395629883
293,587,,,3.3834166526794434,2.546875476837158
294,589,,,3.419682502746582,2.623728036880493
295,591,,,3.4745826721191406,2.5082056522369385
296,593,,,3.4483792781829834,2.637021780014038
297,595,,,3.477950096130371,2.5554633140563965
298,597,,,3.3988399505615234,2.5411276817321777
299,599,2.2983407974243164,3.144789218902588,,
299,599,,,3.378549575805664,2.432201385498047
300,601,,,3.5080230236053467,2.5128493309020996
301,603,,,3.4181857109069824,2.5149850845336914
302,605,,,3.474766254425049,2.7304296493530273
303,607,,,3.4657509326934814,2.5637097358703613
304,609,,,3.4213361740112305,2.617166519165039
305,611,,,3.4175527095794678,2.422854423522949
306,613,,,3.4281387329101562,2.4262070655822754
307,615,,,3.454434633255005,2.384659767150879
308,617,,,3.431995391845703,2.6497368812561035
309,619,,,3.4040145874023438,2.659668445587158
310,621,,,3.457503318786621,2.527658700942993
311,623,,,3.407562255859375,2.5694289207458496
312,625,,,3.427961826324463,2.402700185775757
313,627,,,3.400857448577881,2.4396796226501465
314,629,,,3.382852554321289,2.6431212425231934
315,631,,,3.5020928382873535,2.2641565799713135
316,633,,,3.4150266647338867,2.73531436920166
317,635,,,3.4657557010650635,2.610938549041748
318,637,,,3.3872594833374023,2.7467689514160156
319,639,,,3.405933141708374,2.7264034748077393
320,641,,,3.3600175380706787,2.8075902462005615
321,643,,,3.414095163345337,2.7785120010375977
322,645,,,3.450266122817993,2.4741005897521973
323,647,,,3.4656519889831543,2.4749722480773926
324,649,2.900459051132202,2.5714545249938965,,
324,649,,,3.3750319480895996,2.4390969276428223
325,651,,,3.4559950828552246,2.6888980865478516
326,653,,,3.452554941177368,2.775895357131958
327,655,,,3.4537906646728516,2.7207703590393066
328,657,,,3.4896838665008545,2.754025459289551
329,659,,,3.417929172515869,2.418395757675171
330,661,,,3.4841959476470947,2.369983673095703
331,663,,,3.4267170429229736,2.5137534141540527
332,665,,,3.484876871109009,2.698349952697754
333,667,,,3.5266103744506836,2.515042304992676
334,669,,,3.4523978233337402,2.3873398303985596
335,671,,,3.4795587062835693,2.535463571548462
336,673,,,3.5458693504333496,2.5140862464904785
337,675,,,3.4784364700317383,2.351161003112793
338,677,,,3.501802921295166,2.42252779006958
