epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0,49,0.31552696228027344,0.6806776523590088,,,
0,99,0.43614473938941956,0.42690181732177734,,,
0,149,0.33630797266960144,0.4600827097892761,,,
0,199,0.39681002497673035,0.44884562492370605,,,
0,249,0.28921762108802795,0.5764778852462769,,,
0,299,0.2872565686702728,0.4182891845703125,,,
0,349,0.4423477053642273,0.36857932806015015,,,
0,399,0.2883642017841339,0.5342479944229126,,,
0,449,0.32304173707962036,0.5467671751976013,,,
0,459,,,0.5030583118118799,0.2238466739654541,0.7028496265411377
1,499,0.3356897532939911,0.45695924758911133,,,
1,549,0.3027397096157074,0.5946569442749023,,,
1,599,0.2678729295730591,0.5993540287017822,,,
1,649,0.21820417046546936,0.7142095565795898,,,
1,699,0.4829736649990082,0.41038960218429565,,,
1,749,0.39059820771217346,0.5261275172233582,,,
1,799,0.22692768275737762,0.580786406993866,,,
1,849,0.2518582046031952,0.6780348420143127,,,
1,899,0.2398957908153534,0.5464545488357544,,,
1,919,,,0.9643196955280685,0.12469172477722168,1.4509336948394775
2,949,0.24182403087615967,0.7790655493736267,,,
2,999,0.14352771639823914,0.8829641342163086,,,
2,1049,0.060975492000579834,0.9249699711799622,,,
2,1099,0.04613233357667923,0.8723286986351013,,,
2,1149,0.06198485940694809,0.839159369468689,,,
2,1199,0.07116511464118958,0.9221724271774292,,,
2,1249,0.05677259340882301,0.911544144153595,,,
2,1299,0.06071128696203232,0.8983545303344727,,,
2,1349,0.0588952973484993,0.9682636857032776,,,
2,1379,,,0.8396085360880794,0.09105920791625977,1.0508683919906616
3,1399,0.06081904470920563,0.8824982643127441,,,
3,1449,0.0834655910730362,0.9173040986061096,,,
3,1499,0.08155256509780884,0.9063996076583862,,,
3,1549,0.0590357705950737,0.8975460529327393,,,
3,1599,0.05471891164779663,0.9280329942703247,,,
3,1649,0.05604298412799835,0.9189732074737549,,,
3,1699,0.07155057787895203,0.8767313957214355,,,
3,1749,0.08121255040168762,0.8192901611328125,,,
3,1799,0.09605791419744492,0.8571919202804565,,,
3,1839,,,0.9563680848171809,0.08331526815891266,1.2351804971694946
4,1849,0.07316457480192184,0.8316130042076111,,,
4,1899,0.0721859410405159,0.9944573044776917,,,
4,1949,0.05467045307159424,0.8525811433792114,,,
4,1999,0.07364585995674133,0.8963614702224731,,,
4,2049,0.0779147744178772,0.9493902921676636,,,
4,2099,0.08398345857858658,0.9911597967147827,,,
4,2149,0.08159840106964111,0.8784613609313965,,,
4,2199,0.08742937445640564,0.8658548593521118,,,
4,2249,0.11759490519762039,0.8479881286621094,,,
4,2299,0.13857364654541016,0.8499838709831238,,,
4,2299,,,0.7204703003941824,0.0854782983660698,0.9313081502914429
5,2349,0.06966844201087952,0.8939579725265503,,,
5,2399,0.09579114615917206,0.8438636064529419,,,
5,2449,0.08832573890686035,0.8971847295761108,,,
5,2499,0.16098761558532715,0.8935918807983398,,,
5,2549,0.08784988522529602,0.819573700428009,,,
5,2599,0.0815548300743103,0.8227006196975708,,,
5,2649,0.05928001552820206,0.8069871068000793,,,
5,2699,0.09511969983577728,0.9246572256088257,,,
5,2749,0.0970611497759819,0.7887226343154907,,,
5,2759,,,0.7711703139866793,0.06665356457233429,0.9701671004295349
6,2799,0.1252078413963318,0.840253472328186,,,
6,2849,0.11429387331008911,0.8659536838531494,,,
6,2899,0.05855978652834892,0.8668467402458191,,,
6,2949,0.08779999613761902,0.9374073147773743,,,
6,2999,0.08685886859893799,0.8893227577209473,,,
6,3049,0.06136513501405716,0.8890299797058105,,,
6,3099,0.11031825095415115,0.8434790372848511,,,
6,3149,0.05868418514728546,0.9018571376800537,,,
6,3199,0.08411544561386108,0.8201871514320374,,,
6,3219,,,0.6014000271849939,0.1793367862701416,0.6851330995559692
7,3249,0.04732348769903183,0.8396521806716919,,,
7,3299,0.09379709511995316,1.0040645599365234,,,
7,3349,0.08240284770727158,0.9579223394393921,,,
7,3399,0.07216803729534149,0.8065636157989502,,,
7,3449,0.09101637452840805,0.8315845131874084,,,
7,3499,0.07007332146167755,0.9054344892501831,,,
7,3549,0.07273583114147186,0.9303574562072754,,,
7,3599,0.08662009239196777,0.9435485601425171,,,
7,3649,0.053196050226688385,0.9101746678352356,,,
7,3679,,,0.5432241402745684,0.18233251571655273,0.6410380601882935
8,3699,0.05633871257305145,0.8628142476081848,,,
8,3749,0.04975740611553192,0.8907315731048584,,,
8,3799,0.12207303941249847,0.9372302293777466,,,
8,3849,0.09793795645236969,0.9095171689987183,,,
8,3899,0.04845868796110153,0.8488270044326782,,,
8,3949,0.07343626022338867,0.9977284073829651,,,
8,3999,0.13350456953048706,0.9269217252731323,,,
8,4049,0.041940584778785706,0.8682959079742432,,,
8,4099,0.026837576180696487,0.875165581703186,,,
8,4139,,,0.5986135653119478,0.1255599707365036,0.7333559989929199
9,4149,0.06330270320177078,0.901594340801239,,,
9,4199,0.02980176731944084,0.8998721837997437,,,
9,4249,0.04316170513629913,0.9169719815254211,,,
9,4299,0.046400003135204315,0.9340263605117798,,,
9,4349,0.06567292660474777,0.942629873752594,,,
9,4399,0.04936234652996063,0.8469958305358887,,,
9,4449,0.10294877737760544,0.9605664014816284,,,
9,4499,0.07142730802297592,0.8970212936401367,,,
9,4549,0.08291222155094147,0.9092329740524292,,,
9,4599,0.08204709738492966,0.9534573554992676,,,
9,4599,,,0.5024466494495039,0.4361059069633484,0.3495214283466339
10,4649,0.04460247606039047,0.905726432800293,,,
10,4699,0.04313186928629875,0.8504669666290283,,,
10,4749,0.04891396313905716,0.8854602575302124,,,
10,4799,0.042954809963703156,0.9223647117614746,,,
10,4849,0.027078159153461456,0.9596760272979736,,,
10,4899,0.05095849186182022,0.821578860282898,,,
10,4949,0.06040060520172119,0.946418285369873,,,
10,4999,0.08897127211093903,0.971376895904541,,,
10,5049,0.06484567373991013,0.9067238569259644,,,
10,5059,,,0.5070001359249694,0.35330909490585327,0.4576316773891449
11,5099,0.056089431047439575,0.9051594138145447,,,
11,5149,0.05728419870138168,0.8178491592407227,,,
11,5199,0.0669233575463295,0.9016878008842468,,,
11,5249,0.03006734326481819,0.8471351861953735,,,
11,5299,0.037631649523973465,0.9198137521743774,,,
11,5349,0.10172323882579803,0.8792554140090942,,,
11,5399,0.08343939483165741,0.8918293714523315,,,
11,5449,0.03628198429942131,0.8841942548751831,,,
11,5499,0.04718858003616333,0.9390454292297363,,,
11,5519,,,0.5532146255267093,0.20628999173641205,0.6261825561523438
12,5549,0.038467492908239365,0.9447085857391357,,,
12,5599,0.027539769187569618,0.9195390939712524,,,
12,5649,0.04890820384025574,0.992949366569519,,,
12,5699,0.03376946970820427,0.9678006768226624,,,
12,5749,0.025924233719706535,0.8972064256668091,,,
12,5799,0.03195101395249367,0.9443350434303284,,,
12,5849,0.04634331911802292,0.9001394510269165,,,
12,5899,0.045598216354846954,0.9532147645950317,,,
12,5949,0.02891218289732933,0.9447013139724731,,,
12,5979,,,0.5110778850074759,0.3248865604400635,0.4794989824295044
13,5999,0.020135745406150818,0.9634861350059509,,,
13,6049,0.028662407770752907,0.9051543474197388,,,
13,6099,0.05850899964570999,0.9333648085594177,,,
13,6149,0.06530897319316864,0.9070108532905579,,,
13,6199,0.06315536797046661,0.9345871210098267,,,
13,6249,0.0848333090543747,0.9654576778411865,,,
13,6299,0.04295288026332855,0.9085663557052612,,,
13,6349,0.033958010375499725,0.9594568014144897,,,
13,6399,0.04063336178660393,0.950436532497406,,,
13,6439,,,0.5829821938290064,0.20086395740509033,0.6768541932106018
14,6449,0.0325218103826046,0.9170479774475098,,,
14,6499,0.03578818589448929,0.9425771236419678,,,
14,6549,0.013605773448944092,0.9348245859146118,,,
14,6599,0.020027361810207367,0.9287587404251099,,,
14,6649,0.043868158012628555,0.9162038564682007,,,
14,6699,0.061048366129398346,0.989342212677002,,,
14,6749,0.020888647064566612,0.9245635271072388,,,
14,6799,0.0174509659409523,0.9010820388793945,,,
14,6849,0.03609863296151161,0.9084831476211548,,,
14,6899,0.01869070902466774,0.9572980999946594,,,
14,6899,,,0.5167867337229849,0.48211202025413513,0.3580760657787323
15,6949,0.03750526160001755,0.8828521966934204,,,
15,6999,0.04397602379322052,0.944991946220398,,,
15,7049,0.07021625339984894,0.954033374786377,,,
15,7099,0.04914282634854317,0.8934822082519531,,,
15,7149,0.06727936118841171,0.90580153465271,,,
15,7199,0.036189332604408264,0.9334495067596436,,,
15,7249,0.06918661296367645,0.9463292360305786,,,
15,7299,0.013491466641426086,0.9212941527366638,,,
15,7349,0.04129350930452347,0.9685450792312622,,,
15,7359,,,0.628381133614245,0.1979169249534607,0.6985568404197693
16,7399,0.025097984820604324,0.9120734930038452,,,
16,7449,0.024350782856345177,0.932681679725647,,,
16,7499,0.08797628432512283,0.9272879362106323,,,
16,7549,0.07611245661973953,0.8951927423477173,,,
16,7599,0.051344435662031174,0.9213067889213562,,,
16,7649,0.047456927597522736,0.8999668955802917,,,
16,7699,0.038295745849609375,0.9220319390296936,,,
16,7749,0.020058399066329002,0.9088169932365417,,,
16,7799,0.04671044275164604,0.9344142079353333,,,
16,7819,,,0.5670110099225227,0.22444811463356018,0.6643675565719604
17,7849,0.06620049476623535,0.8712537884712219,,,
17,7899,0.02049882709980011,0.9498130083084106,,,
17,7949,0.06450217217206955,0.9604743719100952,,,
17,7999,0.058210812509059906,0.8768874406814575,,,
17,8049,0.06567645072937012,0.9058084487915039,,,
17,8099,0.1193130761384964,0.8522515296936035,,,
17,8149,0.1322188824415207,0.8957053422927856,,,
17,8199,0.04250397905707359,0.8844448924064636,,,
17,8249,0.062325701117515564,0.9315996766090393,,,
17,8279,,,0.5341171673236373,0.3073669672012329,0.552515983581543
18,8299,0.07025988399982452,0.8523746728897095,,,
18,8349,0.05963179096579552,0.9423296451568604,,,
18,8399,0.03338255733251572,0.8471818566322327,,,
18,8449,0.06275375187397003,0.9572948813438416,,,
18,8499,0.10216422379016876,0.9462971687316895,,,
18,8549,0.0914689153432846,0.8621914982795715,,,
18,8599,0.07056938111782074,0.7989486455917358,,,
18,8649,0.14963841438293457,0.8775883913040161,,,
18,8699,0.08240386843681335,0.9641317129135132,,,
18,8739,,,0.5117575098545603,0.3859623968601227,0.4599337875843048
19,8749,0.0715089663863182,0.8924835920333862,,,
19,8799,0.047177236527204514,0.8725941181182861,,,
19,8849,0.04593745619058609,0.9196145534515381,,,
19,8899,0.06782977283000946,0.8739546537399292,,,
19,8949,0.061693716794252396,0.8782258033752441,,,
19,8999,0.14461618661880493,0.8904589414596558,,,
19,9049,0.06538170576095581,0.7935703992843628,,,
19,9099,0.04906466230750084,0.8458505868911743,,,
19,9149,0.06272679567337036,0.8968638777732849,,,
19,9199,0.09895424544811249,0.8759457468986511,,,
19,9199,,,0.5028544243577545,0.2919520437717438,0.5527030229568481
20,9249,0.07909223437309265,0.9255807399749756,,,
20,9299,0.05712464451789856,0.8980562686920166,,,
20,9349,0.08047681301832199,0.930757462978363,,,
20,9399,0.042259663343429565,0.8697014451026917,,,
20,9449,0.051803719252347946,0.8895039558410645,,,
20,9499,0.03430386260151863,0.8364337682723999,,,
20,9549,0.08693349361419678,0.9331551790237427,,,
20,9599,0.054084792733192444,0.8492631912231445,,,
20,9649,0.10759253799915314,0.9270075559616089,,,
20,9659,,,0.5067282859861356,0.15957413613796234,0.7099791169166565
21,9699,0.07830632477998734,0.9127979278564453,,,
21,9749,0.056236736476421356,0.8746273517608643,,,
21,9799,0.04251912981271744,0.8943712711334229,,,
21,9849,0.06215578317642212,0.8520918488502502,,,
21,9899,0.0794161707162857,0.8411171436309814,,,
21,9949,0.04941127449274063,0.8953737616539001,,,
21,9999,0.04854054003953934,0.8944314122200012,,,
21,10049,0.024949654936790466,0.8549067974090576,,,
21,10099,0.04328387603163719,0.915507435798645,,,
21,10119,,,0.6678673372298491,0.11593329161405563,0.8394044041633606
22,10149,0.040056049823760986,0.9662817120552063,,,
22,10199,0.0320659801363945,0.9102286100387573,,,
22,10249,0.05029267817735672,0.9225431680679321,,,
22,10299,0.05460169166326523,0.9025284051895142,,,
22,10349,0.05016407370567322,0.8971096277236938,,,
22,10399,0.04124187305569649,0.9114464521408081,,,
22,10449,0.07185286283493042,0.909166693687439,,,
22,10499,0.06874624639749527,1.0081232786178589,,,
22,10549,0.07232380658388138,0.7902714014053345,,,
22,10579,,,0.5685061845861085,0.11700580269098282,0.8131029605865479
23,10599,0.10541379451751709,0.8454694747924805,,,
23,10649,0.05564563721418381,0.8028982877731323,,,
23,10699,0.033818863332271576,0.9425719380378723,,,
