epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0,49,0.4905678629875183,0.445367693901062,,,
0,99,0.5063555240631104,0.3937845826148987,,,
0,149,0.3358080983161926,0.5773167610168457,,,
0,199,0.49778780341148376,0.41930609941482544,,,
0,249,0.3285003900527954,0.4335261583328247,,,
0,299,0.3506084978580475,0.42883363366127014,,,
0,349,0.36544114351272583,0.41307294368743896,,,
0,399,0.3254265785217285,0.4879375398159027,,,
0,449,0.3318329453468323,0.5547675490379333,,,
0,459,,,0.5390784287073536,0.33491620421409607,0.6405485272407532
1,499,0.3121192455291748,0.492592453956604,,,
1,549,0.40651214122772217,0.6051445007324219,,,
1,599,0.3136744201183319,0.4752522110939026,,,
1,649,0.5424639582633972,0.4022432863712311,,,
1,699,0.2962016463279724,0.4720320701599121,,,
1,749,0.3995835781097412,0.5409601926803589,,,
1,799,0.31943124532699585,0.43668732047080994,,,
1,849,0.19359123706817627,0.5546408295631409,,,
1,899,0.4221115708351135,0.3778047263622284,,,
1,919,,,0.5,0.33300575613975525,0.5558393001556396
2,949,0.31147050857543945,0.45653027296066284,,,
2,999,0.21211452782154083,0.5760725736618042,,,
2,1049,0.42455965280532837,0.3999634087085724,,,
2,1099,0.28478699922561646,0.48932528495788574,,,
2,1149,0.5672092437744141,0.46434658765792847,,,
2,1199,0.15047460794448853,0.7277073860168457,,,
2,1249,0.29733166098594666,0.6012549996376038,,,
2,1299,0.08065303415060043,0.8777452111244202,,,
2,1349,0.12644751369953156,0.6766207218170166,,,
2,1379,,,0.7514611934212315,0.19817174971103668,0.9256094098091125
3,1399,0.04034702479839325,0.949985146522522,,,
3,1449,0.04592183232307434,1.0027024745941162,,,
3,1499,0.05822239816188812,0.9334636330604553,,,
3,1549,0.03429397940635681,0.9225732088088989,,,
3,1599,0.06595136225223541,0.9945900440216064,,,
3,1649,0.04264535382390022,0.9251121282577515,,,
3,1699,0.056777238845825195,0.9129947423934937,,,
3,1749,0.05621878057718277,0.8537359237670898,,,
3,1799,0.04470338299870491,0.9116083383560181,,,
3,1839,,,0.8741334783199673,0.07150471210479736,1.115262508392334
4,1849,0.043188415467739105,0.9857958555221558,,,
4,1899,0.033230505883693695,0.9832353591918945,,,
4,1949,0.04207724332809448,0.9400883913040161,,,
4,1999,0.03296374902129173,0.9827020764350891,,,
4,2049,0.040300942957401276,0.9205105304718018,,,
4,2099,0.04694359749555588,0.9123334884643555,,,
4,2149,0.07310518622398376,0.8404757976531982,,,
4,2199,0.07020194828510284,0.9139852523803711,,,
4,2249,0.052384067326784134,0.893639087677002,,,
4,2299,0.07647190988063812,0.8520263433456421,,,
4,2299,,,0.8359385619138235,0.09720109403133392,1.0848698616027832
5,2349,0.07384669780731201,0.8250807523727417,,,
5,2399,0.09359633922576904,0.8350843191146851,,,
5,2449,0.055928993970155716,0.8409467935562134,,,
5,2499,0.08344758301973343,0.8616449236869812,,,
5,2549,0.08418867737054825,0.8180491924285889,,,
5,2599,0.07744024693965912,0.8461977243423462,,,
5,2649,0.10541047155857086,0.8248828649520874,,,
5,2699,0.1401645839214325,0.8388358354568481,,,
5,2749,0.15633584558963776,0.8448731899261475,,,
5,2759,,,0.6162838113361424,0.13452103734016418,0.7855901718139648
6,2799,0.14078055322170258,0.7843509912490845,,,
6,2849,0.15176922082901,0.6505427360534668,,,
6,2899,0.13706408441066742,0.836516797542572,,,
6,2949,0.11780378967523575,0.8206049203872681,,,
6,2999,0.11374814063310623,0.8319412469863892,,,
6,3049,0.12077495455741882,0.9221069812774658,,,
6,3099,0.12269288301467896,0.8605213165283203,,,
6,3149,0.11514607816934586,0.8594497442245483,,,
6,3199,0.11109647154808044,0.8799698352813721,,,
6,3219,,,0.7377327715101264,0.07811925560235977,0.9585411548614502
7,3249,0.08340781927108765,0.8106163740158081,,,
7,3299,0.08029262721538544,0.9115855097770691,,,
7,3349,0.12410268932580948,0.8529949188232422,,,
7,3399,0.0739787220954895,0.8998803496360779,,,
7,3449,0.06242408603429794,0.9572973847389221,,,
7,3499,0.057291269302368164,0.8508115410804749,,,
7,3549,0.06426626443862915,0.8959267735481262,,,
7,3599,0.08424689620733261,0.8682270646095276,,,
7,3649,0.06632383912801743,0.9236558675765991,,,
7,3679,,,0.867133342394998,0.05156053602695465,1.0788182020187378
8,3699,0.07705072313547134,0.9127622842788696,,,
8,3749,0.11406135559082031,0.9007014632225037,,,
8,3799,0.07156775891780853,0.8965555429458618,,,
8,3849,0.05449015647172928,0.9192231297492981,,,
8,3899,0.06276398152112961,0.9051454663276672,,,
8,3949,0.06744783371686935,0.9355075359344482,,,
8,3999,0.08312464505434036,0.9583007097244263,,,
8,4049,0.0507500097155571,0.8866615891456604,,,
8,4099,0.06071732938289642,0.9050240516662598,,,
8,4139,,,0.8074622808209868,0.046077556908130646,0.9833113551139832
9,4149,0.046579644083976746,0.928476870059967,,,
9,4199,0.051986366510391235,0.9406301975250244,,,
9,4249,0.06375427544116974,0.8698227405548096,,,
9,4299,0.05950465798377991,0.9334682822227478,,,
9,4349,0.05619557201862335,0.8863265514373779,,,
9,4399,0.04545803740620613,0.9479228258132935,,,
9,4449,0.030308589339256287,0.9510304927825928,,,
9,4499,0.0603664331138134,1.0336487293243408,,,
9,4549,0.08734075725078583,0.949126124382019,,,
9,4599,0.06727004796266556,0.9263932108879089,,,
9,4599,,,0.7199266005165149,0.050871267914772034,0.905587911605835
10,4649,0.05627526342868805,0.9474941492080688,,,
10,4699,0.03510918840765953,0.9279541969299316,,,
10,4749,0.06519618630409241,0.9273040294647217,,,
10,4799,0.06481032818555832,0.9691598415374756,,,
10,4849,0.13293948769569397,0.9076012969017029,,,
10,4899,0.04271242395043373,0.9610617160797119,,,
10,4949,0.08091384172439575,0.9382139444351196,,,
10,4999,0.08050905913114548,0.9013757109642029,,,
10,5049,0.04039069265127182,0.890527606010437,,,
10,5059,,,0.6211091477504418,0.14081920683383942,0.7681162357330322
11,5099,0.06956937909126282,0.8286908268928528,,,
11,5149,0.04121110215783119,0.9932175874710083,,,
11,5199,0.04202897846698761,0.9652481079101562,,,
11,5249,0.047595977783203125,0.9071386456489563,,,
11,5299,0.06727264821529388,0.9467825293540955,,,
11,5349,0.08385103940963745,0.8825246095657349,,,
11,5399,0.0886242538690567,0.9270492792129517,,,
11,5449,0.029900040477514267,0.8534940481185913,,,
11,5499,0.12642218172550201,0.91461580991745,,,
11,5519,,,0.5661954601060215,0.23141756653785706,0.6463524699211121
12,5549,0.05072799324989319,0.8794808387756348,,,
12,5599,0.053418055176734924,0.9763237833976746,,,
12,5649,0.045361876487731934,0.9525126218795776,,,
12,5699,0.03788193687796593,0.9560154676437378,,,
12,5749,0.060456063598394394,0.9620426893234253,,,
12,5799,0.022656429558992386,0.9546226263046265,,,
12,5849,0.0372353121638298,0.8715405464172363,,,
12,5899,0.061888791620731354,0.8604429364204407,,,
12,5949,0.06572171300649643,0.8972609639167786,,,
12,5979,,,0.5066603235014272,0.5933173894882202,0.28614822030067444
13,5999,0.04135923832654953,0.8736846446990967,,,
13,6049,0.03630877286195755,0.9677097797393799,,,
13,6099,0.057638105005025864,0.9286162257194519,,,
13,6149,0.05548693984746933,0.949740469455719,,,
13,6199,0.07974380999803543,0.9647936224937439,,,
13,6249,0.06297960877418518,0.905678391456604,,,
13,6299,0.05132376402616501,0.9574797749519348,,,
13,6349,0.016849815845489502,0.8878403902053833,,,
13,6399,0.07344766706228256,0.9367880821228027,,,
13,6439,,,0.5481174391735761,0.481677770614624,0.42180103063583374
14,6449,0.05943255126476288,0.9433568716049194,,,
14,6499,0.05421849340200424,0.9456382989883423,,,
14,6549,0.05428384989500046,0.9337101578712463,,,
14,6599,0.03072270005941391,1.01187002658844,,,
14,6649,0.0384262353181839,0.9167063236236572,,,
14,6699,0.05551133304834366,0.9172438979148865,,,
14,6749,0.04228758439421654,0.9019012451171875,,,
14,6799,0.035275593400001526,0.9365662336349487,,,
14,6849,0.06132320687174797,0.8385854959487915,,,
14,6899,0.08250214159488678,0.8609033226966858,,,
14,6899,,,0.5162430338453173,0.32898443937301636,0.49442151188850403
15,6949,0.03671589493751526,0.9250729084014893,,,
15,6999,0.057830795645713806,0.8931118249893188,,,
15,7049,0.10450083017349243,0.9463464021682739,,,
15,7099,0.039037782698869705,0.9138546586036682,,,
15,7149,0.051114000380039215,0.8357781171798706,,,
15,7199,0.0625629872083664,0.8922046422958374,,,
15,7249,0.10057910531759262,0.871363639831543,,,
15,7299,0.08238040655851364,0.9317134618759155,,,
15,7349,0.0790882334113121,0.9265477657318115,,,
