epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_loss,validation_generator_loss
40,81,,,1.8099042177200317,1.1728289127349854
41,83,,,1.8073346614837646,1.2552053928375244
42,85,,,1.8179792165756226,1.225232481956482
43,87,,,1.8216114044189453,1.2277029752731323
44,89,,,1.8251304626464844,1.1946144104003906
45,91,,,1.8148722648620605,1.301645278930664
46,93,,,1.8048063516616821,1.123482346534729
47,95,,,1.8200218677520752,1.2682418823242188
48,97,,,1.829365611076355,1.1357016563415527
49,99,1.6254189014434814,1.8312351703643799,,
49,99,,,1.8201335668563843,1.1969318389892578
50,101,,,1.8121230602264404,1.0311658382415771
51,103,,,1.8129007816314697,1.2120012044906616
52,105,,,1.8130536079406738,1.2557939291000366
53,107,,,1.8291900157928467,1.0993068218231201
54,109,,,1.8271318674087524,1.1971547603607178
55,111,,,1.8148558139801025,1.177794098854065
56,113,,,1.8045135736465454,1.2653207778930664
57,115,,,1.8069789409637451,1.1475259065628052
58,117,,,1.826067328453064,1.1624979972839355
59,119,,,1.8119254112243652,1.2973363399505615
60,121,,,1.822751760482788,1.2531943321228027
61,123,,,1.8277685642242432,1.1922390460968018
62,125,,,1.8092485666275024,1.1323392391204834
63,127,,,1.8188241720199585,1.2422361373901367
64,129,,,1.8215184211730957,1.1910810470581055
65,131,,,1.8102421760559082,1.1752204895019531
66,133,,,1.814380168914795,1.2579481601715088
67,135,,,1.8085458278656006,1.207517385482788
68,137,,,1.8138699531555176,1.1731586456298828
69,139,,,1.8157614469528198,1.2067320346832275
70,141,,,1.817529320716858,1.2836476564407349
71,143,,,1.8303731679916382,1.0979633331298828
72,145,,,1.8118150234222412,1.1693259477615356
73,147,,,1.8163468837738037,1.1768321990966797
74,149,1.9592021703720093,1.3626567125320435,,
74,149,,,1.8128142356872559,1.2979917526245117
75,151,,,1.8142213821411133,1.3216536045074463
76,153,,,1.8282263278961182,1.3530646562576294
77,155,,,1.8246045112609863,1.1178057193756104
78,157,,,1.8188116550445557,1.206343412399292
79,159,,,1.8212167024612427,1.142106533050537
80,161,,,1.8286389112472534,1.1051318645477295
81,163,,,1.837833046913147,1.077351689338684
82,165,,,1.8171334266662598,1.1938071250915527
83,167,,,1.820833683013916,1.178495168685913
84,169,,,1.8222246170043945,1.1446125507354736
85,171,,,1.8219622373580933,1.268474817276001
86,173,,,1.8214818239212036,1.1140034198760986
87,175,,,1.8191553354263306,1.2019152641296387
88,177,,,1.8123708963394165,1.2407013177871704
89,179,,,1.80682373046875,1.2645405530929565
90,181,,,1.8204947710037231,1.2436273097991943
91,183,,,1.814911127090454,1.1781964302062988
92,185,,,1.8200318813323975,1.193185806274414
93,187,,,1.8143494129180908,1.2463452816009521
94,189,,,1.8154689073562622,1.1639328002929688
95,191,,,1.8185479640960693,1.0984222888946533
96,193,,,1.807668924331665,1.2047383785247803
97,195,,,1.8209519386291504,1.1952595710754395
98,197,,,1.8185417652130127,1.2137260437011719
99,199,1.7778892517089844,1.1729978322982788,,
99,199,,,1.810063362121582,1.3216140270233154
100,201,,,1.8117444515228271,1.1180644035339355
101,203,,,1.813294529914856,1.1809875965118408
102,205,,,1.8294545412063599,1.1504745483398438
103,207,,,1.8051857948303223,1.2683295011520386
104,209,,,1.8221487998962402,1.3219594955444336
105,211,,,1.8307708501815796,1.238851547241211
106,213,,,1.8199005126953125,1.2406017780303955
107,215,,,1.803626537322998,1.2858362197875977
108,217,,,1.8221940994262695,1.3200054168701172
109,219,,,1.815685749053955,1.3243138790130615
110,221,,,1.809452772140503,1.282283067703247
111,223,,,1.8071805238723755,1.2266651391983032
112,225,,,1.8083579540252686,1.2273917198181152
113,227,,,1.8155052661895752,1.1650739908218384
114,229,,,1.808173418045044,1.156576156616211
115,231,,,1.8195176124572754,1.2631280422210693
116,233,,,1.8086439371109009,1.1749043464660645
117,235,,,1.8196790218353271,1.2071614265441895
118,237,,,1.8183660507202148,1.2838877439498901
119,239,,,1.82168710231781,1.2028828859329224
120,241,,,1.8122055530548096,1.2516226768493652
121,243,,,1.8162176609039307,1.2842137813568115
122,245,,,1.8155590295791626,1.321710228919983
123,247,,,1.8112074136734009,1.2500178813934326
124,249,1.8731555938720703,1.0788836479187012,,
124,249,,,1.8088455200195312,1.1399211883544922
125,251,,,1.8204965591430664,1.1638424396514893
126,253,,,1.8230657577514648,1.2463994026184082
127,255,,,1.8374449014663696,1.2997996807098389
128,257,,,1.8172800540924072,1.2097035646438599
129,259,,,1.8080813884735107,1.280462622642517
130,261,,,1.8088500499725342,1.1453571319580078
131,263,,,1.8189325332641602,1.3021266460418701
132,265,,,1.8115971088409424,1.1933472156524658
133,267,,,1.828416109085083,1.1815283298492432
134,269,,,1.8175609111785889,1.236862301826477
135,271,,,1.8154579401016235,1.1579501628875732
136,273,,,1.8199421167373657,1.1190953254699707
137,275,,,1.8053011894226074,1.2926654815673828
138,277,,,1.8125652074813843,1.2119534015655518
139,279,,,1.8281335830688477,1.3271284103393555
140,281,,,1.8079606294631958,0.9825890064239502
141,283,,,1.8119508028030396,1.2364587783813477
142,285,,,1.8127689361572266,1.2376790046691895
143,287,,,1.817908763885498,1.189091682434082
144,289,,,1.814197063446045,1.1722252368927002
145,291,,,1.8072423934936523,1.216633677482605
146,293,,,1.8190252780914307,1.1502841711044312
147,295,,,1.8269453048706055,1.2205138206481934
148,297,,,1.8160759210586548,1.1227800846099854
149,299,1.779599905014038,1.3647207021713257,,
149,299,,,1.819474458694458,1.199850082397461
150,301,,,1.813077688217163,1.4093475341796875
151,303,,,1.8196992874145508,1.2383108139038086
152,305,,,1.8114078044891357,1.262202501296997
153,307,,,1.833134412765503,1.2531973123550415
154,309,,,1.818337321281433,1.252727746963501
155,311,,,1.8068740367889404,1.3165662288665771
156,313,,,1.8204843997955322,1.3953052759170532
157,315,,,1.8098435401916504,1.3005266189575195
158,317,,,1.8216503858566284,1.2097492218017578
159,319,,,1.8173497915267944,1.135559320449829
160,321,,,1.8116459846496582,1.195505142211914
161,323,,,1.8227317333221436,1.2897204160690308
162,325,,,1.813523530960083,1.2331748008728027
163,327,,,1.8279083967208862,1.1705743074417114
164,329,,,1.8299962282180786,1.1979347467422485
165,331,,,1.811724066734314,1.179448127746582
166,333,,,1.80745267868042,1.2345056533813477
167,335,,,1.8298581838607788,1.144411563873291
168,337,,,1.8087400197982788,1.1498059034347534
169,339,,,1.8107020854949951,1.2312147617340088
170,341,,,1.8203731775283813,1.222427248954773
171,343,,,1.8170076608657837,1.246152400970459
172,345,,,1.82073175907135,1.2324367761611938
173,347,,,1.8186233043670654,1.1331171989440918
174,349,1.1694691181182861,1.3006019592285156,,
174,349,,,1.816859483718872,1.2648253440856934
175,351,,,1.824601650238037,1.271704912185669
176,353,,,1.8122624158859253,1.3801186084747314
177,355,,,1.8252310752868652,1.1203361749649048
178,357,,,1.8128310441970825,1.1828899383544922
179,359,,,1.815387487411499,1.2304846048355103
180,361,,,1.8260793685913086,1.1839277744293213
181,363,,,1.8077821731567383,1.261730670928955
182,365,,,1.8306498527526855,1.2534801959991455
183,367,,,1.808760166168213,1.3326990604400635
184,369,,,1.8134651184082031,1.2058000564575195
185,371,,,1.8182817697525024,1.1834383010864258
186,373,,,1.808271884918213,1.2246606349945068
187,375,,,1.812497615814209,1.1666560173034668
188,377,,,1.8129860162734985,1.1988152265548706
189,379,,,1.8115873336791992,1.2679657936096191
190,381,,,1.833716630935669,1.3499729633331299
191,383,,,1.819110631942749,1.1504299640655518
192,385,,,1.8183015584945679,1.3094048500061035
193,387,,,1.8151617050170898,1.2624610662460327
194,389,,,1.8207592964172363,1.2618656158447266
195,391,,,1.8059906959533691,1.2295482158660889
196,393,,,1.813591480255127,1.200847864151001
197,395,,,1.8177317380905151,1.1778897047042847
198,397,,,1.8089873790740967,1.1211565732955933
199,399,2.393937826156616,1.3732253313064575,,
199,399,,,1.82244873046875,1.2630646228790283
200,401,,,1.8060500621795654,1.0986366271972656
201,403,,,1.817652940750122,1.2670817375183105
202,405,,,1.827749490737915,1.2250868082046509
203,407,,,1.810335636138916,1.1545333862304688
204,409,,,1.8206239938735962,1.1836416721343994
205,411,,,1.8171956539154053,1.1326097249984741
206,413,,,1.817556381225586,1.1880080699920654
207,415,,,1.813454270362854,1.259124755859375
208,417,,,1.8133001327514648,1.2369019985198975
209,419,,,1.8240880966186523,1.3773295879364014
210,421,,,1.8222861289978027,1.1801936626434326
211,423,,,1.8187066316604614,1.1479994058609009
212,425,,,1.8110473155975342,1.2254204750061035
213,427,,,1.8056392669677734,1.2036809921264648
214,429,,,1.81011962890625,1.2604734897613525
215,431,,,1.8103523254394531,1.2720448970794678
216,433,,,1.808854579925537,1.1623191833496094
217,435,,,1.8177486658096313,1.2352163791656494
218,437,,,1.8103595972061157,1.0523507595062256
219,439,,,1.8113584518432617,1.2179303169250488
220,441,,,1.8322772979736328,1.1731109619140625
221,443,,,1.8218815326690674,1.3154175281524658
222,445,,,1.8170275688171387,1.2492451667785645
223,447,,,1.8265678882598877,1.1746028661727905
224,449,1.3739497661590576,1.3184306621551514,,
224,449,,,1.8064303398132324,1.1828248500823975
225,451,,,1.814154863357544,1.2302144765853882
226,453,,,1.8097867965698242,1.3415364027023315
227,455,,,1.8211419582366943,1.1439745426177979
228,457,,,1.8123314380645752,1.2294011116027832
229,459,,,1.809590220451355,1.2540340423583984
230,461,,,1.8255767822265625,1.2796058654785156
231,463,,,1.8152995109558105,1.3031399250030518
232,465,,,1.8116052150726318,1.1753045320510864
233,467,,,1.8284671306610107,1.3190209865570068
234,469,,,1.8081437349319458,1.1702743768692017
235,471,,,1.8204312324523926,1.1584630012512207
236,473,,,1.8230857849121094,1.1343879699707031
237,475,,,1.823999047279358,1.1710621118545532
238,477,,,1.8077815771102905,1.1873958110809326
239,479,,,1.817317247390747,1.0989656448364258
240,481,,,1.8189113140106201,1.1033234596252441
241,483,,,1.8129417896270752,1.268405556678772
242,485,,,1.816709280014038,1.1698933839797974
243,487,,,1.8179972171783447,1.234491229057312
244,489,,,1.808337688446045,1.1714309453964233
245,491,,,1.8143738508224487,1.3232488632202148
246,493,,,1.8257999420166016,1.2092056274414062
247,495,,,1.8154127597808838,1.2567856311798096
248,497,,,1.8189260959625244,1.1965107917785645
249,499,2.0496063232421875,0.8540703654289246,,
249,499,,,1.8184837102890015,1.3448169231414795
250,501,,,1.8152453899383545,1.1564005613327026
251,503,,,1.8053500652313232,1.2781678438186646
252,505,,,1.823721170425415,1.2724859714508057
253,507,,,1.820429801940918,1.3189657926559448
254,509,,,1.8120486736297607,1.2235920429229736
255,511,,,1.8180522918701172,1.1014163494110107
256,513,,,1.8372938632965088,1.3644905090332031
257,515,,,1.8093280792236328,1.1888723373413086
258,517,,,1.8155052661895752,1.3177410364151
259,519,,,1.8126164674758911,1.1705596446990967
260,521,,,1.8134799003601074,1.123852252960205
261,523,,,1.8051551580429077,1.1582748889923096
262,525,,,1.8225789070129395,1.272782564163208
263,527,,,1.81734299659729,1.2447023391723633
264,529,,,1.8117091655731201,1.2543630599975586
265,531,,,1.805537462234497,1.1320304870605469
266,533,,,1.8157588243484497,1.2637566328048706
267,535,,,1.8443046808242798,1.3205366134643555
268,537,,,1.8167998790740967,1.2679088115692139
269,539,,,1.8195080757141113,1.259575366973877
270,541,,,1.8083178997039795,1.127692699432373
271,543,,,1.8103044033050537,1.1268832683563232
272,545,,,1.8285679817199707,1.2632040977478027
273,547,,,1.8124518394470215,1.138357162475586
274,549,1.6518595218658447,1.0347797870635986,,
274,549,,,1.8072187900543213,1.3132641315460205
275,551,,,1.814225435256958,1.2888591289520264
276,553,,,1.8075487613677979,1.2266085147857666
277,555,,,1.8210084438323975,1.2637982368469238
278,557,,,1.820183277130127,1.0952656269073486
279,559,,,1.833970069885254,1.1677179336547852
280,561,,,1.8303959369659424,1.2895748615264893
281,563,,,1.8174736499786377,1.1510939598083496
282,565,,,1.8092951774597168,1.3725061416625977
283,567,,,1.8209176063537598,1.1709485054016113
284,569,,,1.8148958683013916,1.3270761966705322
285,571,,,1.8524916172027588,1.2339438199996948
286,573,,,1.8189904689788818,1.2364304065704346
287,575,,,1.8166122436523438,1.1905057430267334
288,577,,,1.8179502487182617,1.3119217157363892
289,579,,,1.8069552183151245,1.252047061920166
290,581,,,1.8370654582977295,1.2570059299468994
291,583,,,1.8139309883117676,1.273329496383667
292,585,,,1.8187257051467896,1.3216569423675537
293,587,,,1.8155419826507568,1.1690984964370728
294,589,,,1.8120274543762207,1.1659692525863647
295,591,,,1.8106143474578857,1.1314852237701416
296,593,,,1.8206794261932373,1.1356019973754883
297,595,,,1.8126734495162964,1.1884803771972656
298,597,,,1.8045225143432617,1.2418599128723145
299,599,1.4181411266326904,1.352182388305664,,
299,599,,,1.8078867197036743,1.2419323921203613
300,601,,,1.8174906969070435,1.3480207920074463
301,603,,,1.825502634048462,1.2289237976074219
302,605,,,1.8258391618728638,1.2185161113739014
303,607,,,1.8050705194473267,1.1649153232574463
304,609,,,1.8146249055862427,1.210922122001648
305,611,,,1.8131301403045654,1.2537293434143066
306,613,,,1.8244681358337402,1.3070940971374512
307,615,,,1.8202645778656006,1.2463853359222412
308,617,,,1.815484881401062,1.1456528902053833
309,619,,,1.8167576789855957,1.138781189918518
310,621,,,1.8130261898040771,1.281498670578003
311,623,,,1.811650276184082,1.2467018365859985
312,625,,,1.8178939819335938,1.168959617614746
313,627,,,1.8197205066680908,1.31602144241333
314,629,,,1.8222683668136597,1.1981894969940186
315,631,,,1.8190338611602783,1.2325353622436523
316,633,,,1.8159579038619995,1.1859606504440308
317,635,,,1.8081700801849365,1.1909059286117554
318,637,,,1.8116551637649536,1.2105543613433838
319,639,,,1.8104064464569092,1.3132684230804443
320,641,,,1.8104448318481445,1.0918381214141846
321,643,,,1.8064419031143188,1.2400453090667725
322,645,,,1.823304533958435,1.196040153503418
323,647,,,1.821088433265686,1.350919485092163
324,649,2.0260634422302246,0.6423315405845642,,
324,649,,,1.8212532997131348,1.2947750091552734
325,651,,,1.8281669616699219,1.2012372016906738
326,653,,,1.811997413635254,1.259832501411438
327,655,,,1.807403802871704,1.081419825553894
328,657,,,1.8213918209075928,1.1799030303955078
329,659,,,1.8169206380844116,1.1414141654968262
330,661,,,1.810837745666504,1.1716184616088867
331,663,,,1.8169256448745728,1.1626726388931274
332,665,,,1.8302009105682373,1.1842730045318604
333,667,,,1.8177716732025146,1.250390887260437
334,669,,,1.8215175867080688,1.1926615238189697
335,671,,,1.8171155452728271,1.192345142364502
336,673,,,1.813288927078247,1.1814037561416626
337,675,,,1.8120096921920776,1.1530506610870361
338,677,,,1.8091726303100586,1.1637446880340576
339,679,,,1.8144536018371582,1.2252964973449707
340,681,,,1.821986198425293,1.1154346466064453
341,683,,,1.820157766342163,1.169126272201538
342,685,,,1.8069112300872803,1.2136883735656738
343,687,,,1.8080050945281982,1.2611980438232422
344,689,,,1.8292558193206787,1.153023600578308
345,691,,,1.8148276805877686,1.1813080310821533
346,693,,,1.8160840272903442,1.1109915971755981
347,695,,,1.810230016708374,1.2509738206863403
348,697,,,1.8076504468917847,1.2845680713653564
349,699,2.293076515197754,1.4816193580627441,,
349,699,,,1.8159786462783813,1.2417614459991455
350,701,,,1.8148345947265625,1.1021838188171387
351,703,,,1.8167930841445923,1.136480450630188
352,705,,,1.8133869171142578,1.1947176456451416
353,707,,,1.8094830513000488,1.2584484815597534
354,709,,,1.8305259943008423,1.1929105520248413
355,711,,,1.8088068962097168,1.316611647605896
356,713,,,1.8157973289489746,1.398108959197998
357,715,,,1.8240482807159424,1.2181813716888428
358,717,,,1.811936616897583,1.1842211484909058
359,719,,,1.8092541694641113,1.3562164306640625
360,721,,,1.8102035522460938,1.1173365116119385
361,723,,,1.8148248195648193,1.2391855716705322
362,725,,,1.8354907035827637,1.2501651048660278
363,727,,,1.81690514087677,1.1172854900360107
364,729,,,1.8176178932189941,1.42952299118042
365,731,,,1.8314194679260254,1.3366223573684692
366,733,,,1.807798147201538,1.2740375995635986
367,735,,,1.8239436149597168,1.2524363994598389
368,737,,,1.8081231117248535,1.2619051933288574
369,739,,,1.8120973110198975,1.2827850580215454
370,741,,,1.8225648403167725,1.2889326810836792
371,743,,,1.8163800239562988,1.3698508739471436
372,745,,,1.8167812824249268,1.228407382965088
373,747,,,1.8422844409942627,1.1828511953353882
374,749,1.3754611015319824,1.2041655778884888,,
374,749,,,1.808283805847168,1.229968786239624
375,751,,,1.8149502277374268,1.2827754020690918
376,753,,,1.8189611434936523,1.1407151222229004
377,755,,,1.8294209241867065,1.2476370334625244
378,757,,,1.8145743608474731,1.1357321739196777
379,759,,,1.8306065797805786,1.197128176689148
380,761,,,1.814574956893921,1.2180328369140625
381,763,,,1.8314990997314453,1.2471082210540771
382,765,,,1.80936861038208,1.2490960359573364
383,767,,,1.8075917959213257,1.1324186325073242
384,769,,,1.8173695802688599,1.2710208892822266
385,771,,,1.8186843395233154,1.240169644355774
386,773,,,1.826867699623108,1.241464376449585
387,775,,,1.8185334205627441,1.1760637760162354
388,777,,,1.8136038780212402,1.195906639099121
389,779,,,1.8146696090698242,1.2803863286972046
390,781,,,1.8173625469207764,1.2101703882217407
391,783,,,1.8081364631652832,1.2432982921600342
392,785,,,1.828041911125183,1.2911328077316284
393,787,,,1.8207921981811523,1.1854395866394043
394,789,,,1.8140678405761719,1.146072268486023
395,791,,,1.8160032033920288,1.0998070240020752
396,793,,,1.821028232574463,1.1572309732437134
397,795,,,1.8224072456359863,1.139131784439087
398,797,,,1.8275750875473022,1.239961862564087
399,799,2.0876927375793457,1.5956271886825562,,
399,799,,,1.8222765922546387,1.1185576915740967
400,801,,,1.8175735473632812,1.1714832782745361
401,803,,,1.8247458934783936,1.0939807891845703
402,805,,,1.8017597198486328,1.2129087448120117
403,807,,,1.821359395980835,1.1254055500030518
404,809,,,1.8154525756835938,1.2381770610809326
405,811,,,1.8044880628585815,1.248212456703186
406,813,,,1.8157296180725098,1.184272050857544
407,815,,,1.8121494054794312,1.2748849391937256
408,817,,,1.8108808994293213,1.2421505451202393
409,819,,,1.8136727809906006,1.1980397701263428
410,821,,,1.82622230052948,1.2409955263137817
411,823,,,1.8257975578308105,1.196899652481079
412,825,,,1.813258409500122,1.237363338470459
413,827,,,1.82175874710083,1.294211506843567
414,829,,,1.8192718029022217,1.2589579820632935
415,831,,,1.8097727298736572,1.2434791326522827
416,833,,,1.8066447973251343,1.26046884059906
417,835,,,1.814157485961914,1.252197504043579
418,837,,,1.8231478929519653,1.2201194763183594
419,839,,,1.8106613159179688,1.1826887130737305
420,841,,,1.8108147382736206,1.2722759246826172
421,843,,,1.806246280670166,1.0427809953689575
422,845,,,1.8230457305908203,1.2956957817077637
423,847,,,1.8188334703445435,1.2615209817886353
424,849,1.655268907546997,1.2247291803359985,,
424,849,,,1.814466953277588,1.2774839401245117
425,851,,,1.8387629985809326,1.1943786144256592
426,853,,,1.8156025409698486,1.2429800033569336
427,855,,,1.8311009407043457,1.2257885932922363
428,857,,,1.813605785369873,1.235926866531372
429,859,,,1.809103012084961,1.258793592453003
430,861,,,1.8127954006195068,1.2145562171936035
431,863,,,1.8102151155471802,1.2198364734649658
432,865,,,1.839223861694336,1.34251070022583
433,867,,,1.8137998580932617,1.2609500885009766
434,869,,,1.8208080530166626,1.2968909740447998
435,871,,,1.819953203201294,1.088738203048706
436,873,,,1.8028008937835693,1.3331440687179565
437,875,,,1.8076069355010986,1.1218976974487305
438,877,,,1.8283969163894653,1.1572035551071167
439,879,,,1.8178644180297852,1.1843898296356201
440,881,,,1.8071231842041016,1.2667874097824097
441,883,,,1.8203706741333008,1.2056188583374023
442,885,,,1.8321077823638916,1.1579214334487915
443,887,,,1.8141058683395386,1.1933012008666992
444,889,,,1.815119743347168,1.2033288478851318
445,891,,,1.8114933967590332,1.2078447341918945
446,893,,,1.8043662309646606,1.3524928092956543
447,895,,,1.804969072341919,1.2677631378173828
448,897,,,1.8106532096862793,1.1644649505615234
449,899,1.5014982223510742,1.4776666164398193,,
449,899,,,1.8275349140167236,1.251601219177246
450,901,,,1.8154685497283936,1.0705876350402832
451,903,,,1.8218313455581665,1.1488958597183228
452,905,,,1.8148925304412842,1.278631567955017
453,907,,,1.8321855068206787,1.1799252033233643
454,909,,,1.8350481986999512,1.165416955947876
455,911,,,1.8109278678894043,1.1501271724700928
456,913,,,1.804883599281311,1.3242921829223633
457,915,,,1.819415807723999,1.128805160522461
458,917,,,1.8058879375457764,1.214186668395996
459,919,,,1.8206350803375244,1.1836717128753662
460,921,,,1.8100357055664062,1.2716894149780273
461,923,,,1.8237314224243164,1.1727479696273804
462,925,,,1.8225679397583008,1.3095016479492188
463,927,,,1.8319847583770752,1.222349762916565
464,929,,,1.828961968421936,1.245321273803711
465,931,,,1.8287479877471924,1.2099082469940186
466,933,,,1.811192274093628,1.1852459907531738
467,935,,,1.8086893558502197,1.1468324661254883
468,937,,,1.8262355327606201,1.2658133506774902
469,939,,,1.8365468978881836,1.1305640935897827
470,941,,,1.8475477695465088,1.2449995279312134
471,943,,,1.8109450340270996,1.2212954759597778
472,945,,,1.8205982446670532,1.1843063831329346
473,947,,,1.81138014793396,1.3282818794250488
474,949,2.2850258350372314,0.9858053922653198,,
474,949,,,1.8080323934555054,1.2382991313934326
475,951,,,1.828781247138977,1.1287177801132202
476,953,,,1.8091862201690674,1.312389850616455
477,955,,,1.8190453052520752,1.2503674030303955
478,957,,,1.8106510639190674,1.1646772623062134
479,959,,,1.82108736038208,1.1779403686523438
480,961,,,1.813208818435669,1.2321809530258179
481,963,,,1.8096485137939453,1.2584898471832275
482,965,,,1.8208624124526978,1.285696029663086
483,967,,,1.8124619722366333,1.1913201808929443
484,969,,,1.814091444015503,1.078446865081787
485,971,,,1.811655044555664,1.2896784543991089
486,973,,,1.8197414875030518,1.261756181716919
487,975,,,1.8158761262893677,1.1852002143859863
488,977,,,1.837510585784912,1.2242932319641113
489,979,,,1.8141260147094727,1.24225652217865
490,981,,,1.8127763271331787,1.217855453491211
491,983,,,1.8072326183319092,1.2358351945877075
492,985,,,1.8104872703552246,1.1885716915130615
493,987,,,1.8234021663665771,1.252180814743042
494,989,,,1.8364405632019043,1.174541711807251
495,991,,,1.804435133934021,1.157412052154541
496,993,,,1.8294923305511475,1.212111473083496
497,995,,,1.8106768131256104,1.1155200004577637
498,997,,,1.8136894702911377,1.1803808212280273
499,999,1.678006887435913,0.9437944889068604,,
499,999,,,1.8353112936019897,1.2585194110870361
500,1001,,,1.802964210510254,1.264241337776184
501,1003,,,1.8132407665252686,1.2876741886138916
502,1005,,,1.8262704610824585,1.2262599468231201
503,1007,,,1.8155791759490967,1.3257389068603516
504,1009,,,1.8066085577011108,1.2305335998535156
505,1011,,,1.817028284072876,1.2625892162322998
506,1013,,,1.825478196144104,1.218623399734497
507,1015,,,1.8329463005065918,1.262760043144226
508,1017,,,1.8236421346664429,1.2266916036605835
509,1019,,,1.8290551900863647,1.3367526531219482
510,1021,,,1.8164842128753662,1.2953366041183472
511,1023,,,1.8091357946395874,1.1782562732696533
512,1025,,,1.816715955734253,1.1608216762542725
513,1027,,,1.8213822841644287,1.1124036312103271
514,1029,,,1.8240537643432617,1.1860661506652832
515,1031,,,1.8123152256011963,1.2474240064620972
516,1033,,,1.8302509784698486,1.1139055490493774
517,1035,,,1.80992591381073,1.268242597579956
518,1037,,,1.8154373168945312,1.2139902114868164
519,1039,,,1.8344357013702393,1.250443458557129
520,1041,,,1.8106276988983154,1.181466817855835
521,1043,,,1.8112404346466064,1.2203623056411743
522,1045,,,1.8205469846725464,1.119022011756897
523,1047,,,1.8171911239624023,1.2276690006256104
524,1049,1.9330776929855347,1.931841254234314,,
524,1049,,,1.8067817687988281,1.2533392906188965
525,1051,,,1.8180286884307861,1.1522276401519775
526,1053,,,1.8181169033050537,1.306503415107727
527,1055,,,1.8041965961456299,1.1713576316833496
528,1057,,,1.8081178665161133,1.1257082223892212
529,1059,,,1.807986855506897,1.2722249031066895
530,1061,,,1.8183670043945312,1.2240147590637207
531,1063,,,1.808790683746338,1.326230764389038
532,1065,,,1.8152825832366943,1.280196189880371
533,1067,,,1.8114135265350342,1.2296991348266602
534,1069,,,1.833939790725708,1.1681358814239502
535,1071,,,1.8162708282470703,1.1238114833831787
536,1073,,,1.8275392055511475,1.1727056503295898
537,1075,,,1.8196721076965332,1.226008415222168
538,1077,,,1.8232948780059814,1.2046196460723877
539,1079,,,1.8197968006134033,1.2877964973449707
540,1081,,,1.8055336475372314,1.172142505645752
541,1083,,,1.8240666389465332,1.131450891494751
542,1085,,,1.8062775135040283,1.199277639389038
543,1087,,,1.8179826736450195,1.1918079853057861
544,1089,,,1.8238837718963623,1.3153817653656006
545,1091,,,1.8083423376083374,1.213545322418213
546,1093,,,1.8382444381713867,1.1394217014312744
547,1095,,,1.8056132793426514,1.130197286605835
548,1097,,,1.820542573928833,1.245090126991272
549,1099,1.3313654661178589,1.279602289199829,,
549,1099,,,1.8213229179382324,1.137450098991394
550,1101,,,1.8234302997589111,1.192852258682251
551,1103,,,1.8248085975646973,1.1473705768585205
552,1105,,,1.8109641075134277,1.214421033859253
553,1107,,,1.814084529876709,1.0496866703033447
554,1109,,,1.8146668672561646,1.2430741786956787
555,1111,,,1.808656096458435,1.239009976387024
556,1113,,,1.8096966743469238,1.2097984552383423
557,1115,,,1.8093841075897217,1.2073359489440918
558,1117,,,1.8154139518737793,1.281951904296875
559,1119,,,1.8068445920944214,1.292614459991455
560,1121,,,1.8176085948944092,1.0729873180389404
561,1123,,,1.8163132667541504,1.0900020599365234
562,1125,,,1.8227124214172363,1.205104112625122
563,1127,,,1.8122379779815674,1.2308402061462402
564,1129,,,1.8185701370239258,1.3626744747161865
