Época 93: d_loss = 1.1059, g_loss = 0.6931
Época 94: d_loss = 0.9564, g_loss = 0.6931
Época 85: d_loss = 0.9716, g_loss = 0.6931
Época 94: d_loss = 1.1471, g_loss = 0.6931
Época 84: d_loss = 1.2203, g_loss = 0.6931
Época 85: d_loss = 0.9699, g_loss = 0.6931
Época 95: d_loss = 0.9620, g_loss = 0.6931
Época 95: d_loss = 1.1255, g_loss = 0.6931
Época 86: d_loss = 0.9971, g_loss = 0.6931
Época 86: d_loss = 0.9954, g_loss = 0.6931
Época 85: d_loss = 1.2217, g_loss = 0.6931
Época 96: d_loss = 0.9913, g_loss = 0.6931
Época 86: d_loss = 1.0117, g_loss = 0.6931
Época 96: d_loss = 1.1579, g_loss = 0.6931
Época 86: d_loss = 1.0105, g_loss = 0.6931
Época 86: d_loss = 1.2222, g_loss = 0.6931
Época 97: d_loss = 0.9862, g_loss = 0.6931
Época 97: d_loss = 1.1559, g_loss = 0.6931
Época 87: d_loss = 0.9298, g_loss = 0.6931
Época 97: d_loss = 0.9409, g_loss = 0.6931
Época 87: d_loss = 0.9253, g_loss = 0.6931
Época 86: d_loss = 1.2374, g_loss = 0.6931
Época 97: d_loss = 1.1303, g_loss = 0.6931
Época 88: d_loss = 0.9835, g_loss = 0.6931
Época 98: d_loss = 0.9935, g_loss = 0.6931
Época 88: d_loss = 0.9819, g_loss = 0.6931
Época 87: d_loss = 1.2188, g_loss = 0.6931
Época 98: d_loss = 1.1539, g_loss = 0.6931
Época 99: d_loss = 0.9318, g_loss = 0.6931
Época 89: d_loss = 0.9282, g_loss = 0.6931
Época 89: d_loss = 0.9272, g_loss = 0.6931
Época 88: d_loss = 1.2235, g_loss = 0.6931
Época 99: d_loss = 1.1042, g_loss = 0.6931
Época 100: d_loss = 0.9660, g_loss = 0.6931
Época 90: d_loss = 0.9483, g_loss = 0.6931
Época 90: d_loss = 0.9449, g_loss = 0.6931
Época 89: d_loss = 1.1698, g_loss = 0.6931
Época 100: d_loss = 1.1268, g_loss = 0.6931
Época 101: d_loss = 0.9407, g_loss = 0.6931
Época 90: d_loss = 0.9520, g_loss = 0.6931
Época 90: d_loss = 0.9482, g_loss = 0.6931
Época 101: d_loss = 1.1360, g_loss = 0.6931
Época 90: d_loss = 1.2131, g_loss = 0.6931
Época 101: d_loss = 1.0392, g_loss = 0.6931
Época 91: d_loss = 1.0365, g_loss = 0.6931
Época 101: d_loss = 1.1912, g_loss = 0.6931
Época 91: d_loss = 1.0346, g_loss = 0.6931
Época 90: d_loss = 1.2132, g_loss = 0.6931
Época 102: d_loss = 0.9052, g_loss = 0.6931
Época 102: d_loss = 1.0861, g_loss = 0.6931
Época 92: d_loss = 0.9973, g_loss = 0.6931
Época 92: d_loss = 0.9943, g_loss = 0.6931
Época 103: d_loss = 0.9854, g_loss = 0.6931
Época 91: d_loss = 1.2401, g_loss = 0.6931
Época 103: d_loss = 1.1594, g_loss = 0.6931
Época 93: d_loss = 0.9275, g_loss = 0.6931
Época 93: d_loss = 0.9254, g_loss = 0.6931
Época 104: d_loss = 0.9938, g_loss = 0.6931
Época 92: d_loss = 1.2423, g_loss = 0.6931
Época 104: d_loss = 1.1594, g_loss = 0.6931
Época 93: d_loss = 0.9414, g_loss = 0.6931
Época 104: d_loss = 0.9363, g_loss = 0.6931
Época 93: d_loss = 0.9386, g_loss = 0.6931
Época 93: d_loss = 1.1943, g_loss = 0.6931
Época 104: d_loss = 1.1263, g_loss = 0.6931
Época 105: d_loss = 0.9293, g_loss = 0.6931
Época 94: d_loss = 0.9639, g_loss = 0.6931
Época 94: d_loss = 0.9602, g_loss = 0.6931
Época 93: d_loss = 1.2019, g_loss = 0.6931
Época 105: d_loss = 1.1201, g_loss = 0.6931
Época 106: d_loss = 0.9239, g_loss = 0.6931
Época 95: d_loss = 0.9682, g_loss = 0.6931
Época 95: d_loss = 0.9653, g_loss = 0.6931
Época 94: d_loss = 1.2332, g_loss = 0.6931
Época 106: d_loss = 1.0996, g_loss = 0.6931
Época 107: d_loss = 0.9094, g_loss = 0.6931
Época 96: d_loss = 0.9978, g_loss = 0.6931
Época 96: d_loss = 0.9950, g_loss = 0.6931
Época 107: d_loss = 1.1019, g_loss = 0.6931
Época 95: d_loss = 1.2137, g_loss = 0.6931
Época 108: d_loss = 0.9182, g_loss = 0.6931
Época 97: d_loss = 0.9910, g_loss = 0.6931
Época 97: d_loss = 0.9890, g_loss = 0.6931
Época 108: d_loss = 1.0874, g_loss = 0.6931
Época 108: d_loss = 0.9673, g_loss = 0.6931
Época 96: d_loss = 1.2373, g_loss = 0.6931
Época 97: d_loss = 0.9475, g_loss = 0.6931
Época 108: d_loss = 1.1356, g_loss = 0.6931
Época 97: d_loss = 0.9438, g_loss = 0.6931
Época 109: d_loss = 1.0108, g_loss = 0.6931
Época 97: d_loss = 1.2351, g_loss = 0.6931
Época 109: d_loss = 1.1489, g_loss = 0.6931
Época 98: d_loss = 1.0002, g_loss = 0.6931
Época 98: d_loss = 0.9973, g_loss = 0.6931
Época 110: d_loss = 1.0058, g_loss = 0.6931
Época 97: d_loss = 1.2246, g_loss = 0.6931
Época 110: d_loss = 1.1689, g_loss = 0.6931
Época 99: d_loss = 0.9386, g_loss = 0.6931
Época 111: d_loss = 0.9747, g_loss = 0.6931
Época 99: d_loss = 0.9351, g_loss = 0.6931
Época 98: d_loss = 1.2338, g_loss = 0.6931
Época 111: d_loss = 1.1232, g_loss = 0.6931
Época 111: d_loss = 0.9822, g_loss = 0.6931
Época 100: d_loss = 0.9723, g_loss = 0.6931
Época 100: d_loss = 0.9700, g_loss = 0.6931
Época 99: d_loss = 1.1992, g_loss = 0.6931
Época 111: d_loss = 1.1517, g_loss = 0.6931
Época 112: d_loss = 0.8824, g_loss = 0.6931
Época 101: d_loss = 0.9483, g_loss = 0.6931
Época 101: d_loss = 0.9450, g_loss = 0.6931
Época 112: d_loss = 1.0781, g_loss = 0.6931
Época 100: d_loss = 1.2060, g_loss = 0.6931
Época 113: d_loss = 0.9448, g_loss = 0.6931
Época 101: d_loss = 1.0439, g_loss = 0.6931
Época 101: d_loss = 1.0422, g_loss = 0.6931
Época 113: d_loss = 1.1338, g_loss = 0.6931
Época 114: d_loss = 0.9504, g_loss = 0.6931
Época 101: d_loss = 1.2289, g_loss = 0.6931
Época 102: d_loss = 0.9109, g_loss = 0.6931
Época 102: d_loss = 0.9078, g_loss = 0.6931
Época 114: d_loss = 1.1253, g_loss = 0.6931
Época 115: d_loss = 1.0392, g_loss = 0.6931
Época 101: d_loss = 1.2597, g_loss = 0.6931
Época 103: d_loss = 0.9934, g_loss = 0.6931
Época 103: d_loss = 0.9900, g_loss = 0.6931
Época 115: d_loss = 0.9188, g_loss = 0.6931
Época 115: d_loss = 1.1991, g_loss = 0.6931
Época 102: d_loss = 1.1906, g_loss = 0.6931
Época 115: d_loss = 1.1128, g_loss = 0.6931
Época 104: d_loss = 1.0007, g_loss = 0.6931
Época 116: d_loss = 0.9170, g_loss = 0.6931
Época 104: d_loss = 0.9978, g_loss = 0.6931
Época 103: d_loss = 1.2399, g_loss = 0.6931
Época 116: d_loss = 1.1015, g_loss = 0.6931
Época 104: d_loss = 0.9424, g_loss = 0.6931
Época 117: d_loss = 0.8951, g_loss = 0.6931
Época 104: d_loss = 0.9402, g_loss = 0.6931
Época 104: d_loss = 1.2393, g_loss = 0.6931
Época 117: d_loss = 1.0940, g_loss = 0.6931
Época 118: d_loss = 0.9196, g_loss = 0.6931
Época 105: d_loss = 0.9357, g_loss = 0.6931
Época 105: d_loss = 0.9319, g_loss = 0.6931
Época 104: d_loss = 1.2144, g_loss = 0.6931
Época 118: d_loss = 1.1098, g_loss = 0.6931
Época 118: d_loss = 0.9510, g_loss = 0.6931
Época 106: d_loss = 0.9307, g_loss = 0.6931
Época 106: d_loss = 0.9279, g_loss = 0.6931
Época 118: d_loss = 1.1228, g_loss = 0.6931
Época 105: d_loss = 1.2188, g_loss = 0.6931
Época 119: d_loss = 0.9341, g_loss = 0.6931
Época 107: d_loss = 0.9155, g_loss = 0.6931
Época 107: d_loss = 0.9119, g_loss = 0.6931
Época 119: d_loss = 1.0907, g_loss = 0.6931
Época 120: d_loss = 0.9788, g_loss = 0.6931
Época 106: d_loss = 1.1962, g_loss = 0.6931
Época 108: d_loss = 0.9239, g_loss = 0.6931
Época 108: d_loss = 0.9224, g_loss = 0.6931
Época 120: d_loss = 1.1541, g_loss = 0.6931
Época 121: d_loss = 1.0319, g_loss = 0.6931
Época 107: d_loss = 1.2012, g_loss = 0.6931
Época 108: d_loss = 0.9723, g_loss = 0.6931
Época 108: d_loss = 0.9708, g_loss = 0.6931
Época 121: d_loss = 1.1889, g_loss = 0.6931
Época 122: d_loss = 0.9911, g_loss = 0.6931
Época 108: d_loss = 1.1894, g_loss = 0.6931
Época 109: d_loss = 1.0156, g_loss = 0.6931
Época 122: d_loss = 1.1712, g_loss = 0.6931
Época 109: d_loss = 1.0143, g_loss = 0.6931
Época 122: d_loss = 0.9563, g_loss = 0.6931
Época 108: d_loss = 1.2238, g_loss = 0.6931
Época 122: d_loss = 1.1336, g_loss = 0.6931
Época 110: d_loss = 1.0121, g_loss = 0.6931
Época 123: d_loss = 0.9490, g_loss = 0.6931
Época 110: d_loss = 1.0092, g_loss = 0.6931
Época 109: d_loss = 1.2290, g_loss = 0.6931
Época 123: d_loss = 1.1229, g_loss = 0.6931
Época 124: d_loss = 0.9462, g_loss = 0.6931
Época 111: d_loss = 0.9800, g_loss = 0.6931
Época 111: d_loss = 0.9769, g_loss = 0.6931
Época 124: d_loss = 1.1214, g_loss = 0.6931
Época 110: d_loss = 1.2468, g_loss = 0.6931
Época 125: d_loss = 0.9412, g_loss = 0.6931
Época 111: d_loss = 0.9889, g_loss = 0.6931
Época 111: d_loss = 0.9859, g_loss = 0.6931
Época 125: d_loss = 1.1284, g_loss = 0.6931
Época 111: d_loss = 1.2124, g_loss = 0.6931
Época 126: d_loss = 0.9463, g_loss = 0.6931
Época 112: d_loss = 0.8886, g_loss = 0.6931
Época 112: d_loss = 0.8858, g_loss = 0.6931
Época 126: d_loss = 1.1274, g_loss = 0.6931
Época 126: d_loss = 0.9550, g_loss = 0.6931
Época 111: d_loss = 1.2387, g_loss = 0.6931
Época 113: d_loss = 0.9530, g_loss = 0.6931
Época 113: d_loss = 0.9498, g_loss = 0.6931
Época 126: d_loss = 1.1340, g_loss = 0.6931
Época 127: d_loss = 0.9894, g_loss = 0.6931
Época 112: d_loss = 1.1797, g_loss = 0.6931
Época 114: d_loss = 0.9571, g_loss = 0.6931
Época 114: d_loss = 0.9546, g_loss = 0.6931
Época 127: d_loss = 1.1371, g_loss = 0.6931
Época 128: d_loss = 1.0314, g_loss = 0.6931
Época 113: d_loss = 1.2203, g_loss = 0.6931
Época 115: d_loss = 1.0456, g_loss = 0.6931
Época 128: d_loss = 1.1667, g_loss = 0.6931
Época 115: d_loss = 1.0421, g_loss = 0.6931
Época 129: d_loss = 0.9435, g_loss = 0.6931
Época 114: d_loss = 1.2129, g_loss = 0.6931
Época 115: d_loss = 0.9245, g_loss = 0.6931
Época 129: d_loss = 1.1049, g_loss = 0.6931
Época 115: d_loss = 0.9208, g_loss = 0.6931
Época 129: d_loss = 0.9710, g_loss = 0.6931
Época 129: d_loss = 1.1068, g_loss = 0.6931
Época 115: d_loss = 1.2684, g_loss = 0.6931
Época 130: d_loss = 0.9757, g_loss = 0.6931
Época 116: d_loss = 0.9228, g_loss = 0.6931
Época 116: d_loss = 0.9198, g_loss = 0.6931
Época 130: d_loss = 1.1404, g_loss = 0.6931
Época 115: d_loss = 1.2111, g_loss = 0.6931
Época 131: d_loss = 0.9741, g_loss = 0.6931
Época 117: d_loss = 0.9029, g_loss = 0.6931
Época 117: d_loss = 0.8996, g_loss = 0.6931
Época 131: d_loss = 1.1363, g_loss = 0.6931
Época 132: d_loss = 0.9512, g_loss = 0.6931
Época 116: d_loss = 1.2040, g_loss = 0.6931
Época 118: d_loss = 0.9283, g_loss = 0.6931
Época 118: d_loss = 0.9239, g_loss = 0.6931
Época 132: d_loss = 1.1175, g_loss = 0.6931
Época 133: d_loss = 1.0162, g_loss = 0.6931
Época 117: d_loss = 1.2014, g_loss = 0.6931
Época 118: d_loss = 0.9570, g_loss = 0.6931
Época 118: d_loss = 0.9548, g_loss = 0.6931
Época 133: d_loss = 1.1569, g_loss = 0.6931
Época 133: d_loss = 0.8839, g_loss = 0.6931
Época 118: d_loss = 1.2079, g_loss = 0.6931
Época 119: d_loss = 0.9394, g_loss = 0.6931
Época 119: d_loss = 0.9379, g_loss = 0.6931
Época 133: d_loss = 1.0779, g_loss = 0.6931
Época 134: d_loss = 0.9989, g_loss = 0.6931
Época 118: d_loss = 1.2116, g_loss = 0.6931
Época 120: d_loss = 0.9865, g_loss = 0.6931
Época 120: d_loss = 0.9830, g_loss = 0.6931
Época 134: d_loss = 1.1535, g_loss = 0.6931
Época 135: d_loss = 0.9922, g_loss = 0.6931
Época 119: d_loss = 1.1798, g_loss = 0.6931
Época 135: d_loss = 1.1465, g_loss = 0.6931
Época 121: d_loss = 1.0378, g_loss = 0.6931
Época 121: d_loss = 1.0356, g_loss = 0.6931
Época 136: d_loss = 0.8902, g_loss = 0.6931
Época 120: d_loss = 1.2402, g_loss = 0.6931
Época 136: d_loss = 1.0739, g_loss = 0.6931
Época 136: d_loss = 0.9491, g_loss = 0.6931
Época 122: d_loss = 0.9980, g_loss = 0.6931
Época 122: d_loss = 0.9952, g_loss = 0.6931
Época 136: d_loss = 1.1123, g_loss = 0.6931
Época 137: d_loss = 0.9994, g_loss = 0.6931
Época 121: d_loss = 1.2603, g_loss = 0.6931
Época 122: d_loss = 0.9639, g_loss = 0.6931
Época 122: d_loss = 0.9604, g_loss = 0.6931
Época 137: d_loss = 1.1553, g_loss = 0.6931
Época 138: d_loss = 0.9476, g_loss = 0.6931
Época 122: d_loss = 1.2497, g_loss = 0.6931
Época 123: d_loss = 0.9555, g_loss = 0.6931
Época 123: d_loss = 0.9525, g_loss = 0.6931
Época 138: d_loss = 1.1204, g_loss = 0.6931
Época 139: d_loss = 0.9356, g_loss = 0.6931
Época 122: d_loss = 1.2164, g_loss = 0.6931
Época 124: d_loss = 0.9513, g_loss = 0.6931
Época 124: d_loss = 0.9486, g_loss = 0.6931
Época 139: d_loss = 1.1076, g_loss = 0.6931
Época 140: d_loss = 0.9418, g_loss = 0.6931
Época 123: d_loss = 1.2121, g_loss = 0.6931
Época 125: d_loss = 0.9472, g_loss = 0.6931
Época 125: d_loss = 0.9451, g_loss = 0.6931
Época 140: d_loss = 1.1245, g_loss = 0.6931
Época 140: d_loss = 0.9109, g_loss = 0.6931
Época 124: d_loss = 1.2115, g_loss = 0.6931
Época 140: d_loss = 1.0962, g_loss = 0.6931
Época 126: d_loss = 0.9535, g_loss = 0.6931
Época 126: d_loss = 0.9505, g_loss = 0.6931
Época 141: d_loss = 0.9866, g_loss = 0.6931
Época 125: d_loss = 1.2200, g_loss = 0.6931
Época 126: d_loss = 0.9607, g_loss = 0.6931
Época 141: d_loss = 1.1378, g_loss = 0.6931
Época 126: d_loss = 0.9581, g_loss = 0.6931
Época 142: d_loss = 0.9218, g_loss = 0.6931
Época 142: d_loss = 1.1234, g_loss = 0.6931
Época 126: d_loss = 1.2194, g_loss = 0.6931
Época 127: d_loss = 0.9947, g_loss = 0.6931
Época 127: d_loss = 0.9920, g_loss = 0.6931
Época 143: d_loss = 0.8656, g_loss = 0.6931
Época 126: d_loss = 1.2249, g_loss = 0.6931
Época 143: d_loss = 0.9498, g_loss = 0.6931
Época 143: d_loss = 1.0652, g_loss = 0.6931
Época 128: d_loss = 1.0344, g_loss = 0.6931
Época 128: d_loss = 1.0346, g_loss = 0.6931
Época 143: d_loss = 1.1218, g_loss = 0.6931
Época 144: d_loss = 0.9325, g_loss = 0.6931
Época 127: d_loss = 1.2223, g_loss = 0.6931
Época 129: d_loss = 0.9494, g_loss = 0.6931
Época 129: d_loss = 0.9478, g_loss = 0.6931
Época 144: d_loss = 1.0873, g_loss = 0.6931
Época 145: d_loss = 0.9666, g_loss = 0.6931
Época 128: d_loss = 1.2450, g_loss = 0.6931
Época 129: d_loss = 0.9738, g_loss = 0.6931
Época 129: d_loss = 0.9735, g_loss = 0.6931
Época 145: d_loss = 1.1531, g_loss = 0.6931
Época 146: d_loss = 0.9617, g_loss = 0.6931
Época 130: d_loss = 0.9810, g_loss = 0.6931
Época 129: d_loss = 1.1991, g_loss = 0.6931
Época 130: d_loss = 0.9788, g_loss = 0.6931
Época 146: d_loss = 1.1129, g_loss = 0.6931
Época 147: d_loss = 0.9795, g_loss = 0.6931
Época 129: d_loss = 1.2035, g_loss = 0.6931
Época 131: d_loss = 0.9805, g_loss = 0.6931
Época 131: d_loss = 0.9782, g_loss = 0.6931
Época 147: d_loss = 0.9995, g_loss = 0.6931
Época 147: d_loss = 1.1162, g_loss = 0.6931
Época 130: d_loss = 1.2303, g_loss = 0.6931
Época 147: d_loss = 1.1549, g_loss = 0.6931
Época 132: d_loss = 0.9565, g_loss = 0.6931
Época 132: d_loss = 0.9540, g_loss = 0.6931
Época 148: d_loss = 0.9943, g_loss = 0.6931
Época 148: d_loss = 1.1598, g_loss = 0.6931
Época 131: d_loss = 1.2228, g_loss = 0.6931
Época 149: d_loss = 0.9877, g_loss = 0.6931
Época 133: d_loss = 1.0206, g_loss = 0.6931
Época 133: d_loss = 1.0193, g_loss = 0.6931
Época 149: d_loss = 1.1469, g_loss = 0.6931
Época 133: d_loss = 0.8901, g_loss = 0.6931
Época 150: d_loss = 0.9677, g_loss = 0.6931
Época 133: d_loss = 0.8869, g_loss = 0.6931
Época 132: d_loss = 1.2089, g_loss = 0.6931
Época 150: d_loss = 1.1143, g_loss = 0.6931
Época 151: d_loss = 0.9596, g_loss = 0.6931
Época 134: d_loss = 1.0058, g_loss = 0.6931
Época 134: d_loss = 1.0034, g_loss = 0.6931
Época 133: d_loss = 1.2351, g_loss = 0.6931
Época 151: d_loss = 0.9835, g_loss = 0.6931
Época 151: d_loss = 1.1068, g_loss = 0.6931
Época 133: d_loss = 1.1804, g_loss = 0.6931
Época 135: d_loss = 0.9963, g_loss = 0.6931
Época 135: d_loss = 0.9946, g_loss = 0.6931
Época 151: d_loss = 1.1435, g_loss = 0.6931
Época 152: d_loss = 0.9642, g_loss = 0.6931
Época 134: d_loss = 1.2350, g_loss = 0.6931
Época 136: d_loss = 0.8954, g_loss = 0.6931
Época 136: d_loss = 0.8927, g_loss = 0.6931
Época 152: d_loss = 1.1213, g_loss = 0.6931
Época 153: d_loss = 0.9603, g_loss = 0.6931
Época 136: d_loss = 0.9553, g_loss = 0.6931
Época 136: d_loss = 0.9516, g_loss = 0.6931
Época 135: d_loss = 1.2329, g_loss = 0.6931
Época 153: d_loss = 1.1281, g_loss = 0.6931
Época 154: d_loss = 0.9420, g_loss = 0.6931
Época 137: d_loss = 1.0034, g_loss = 0.6931
Época 137: d_loss = 1.0027, g_loss = 0.6931
Época 154: d_loss = 0.9107, g_loss = 0.6931
Época 136: d_loss = 1.1814, g_loss = 0.6931
Época 154: d_loss = 1.1002, g_loss = 0.6931
Época 136: d_loss = 1.2026, g_loss = 0.6931
Época 154: d_loss = 1.0934, g_loss = 0.6931
Época 155: d_loss = 0.9658, g_loss = 0.6931
Época 138: d_loss = 0.9530, g_loss = 0.6931
Época 138: d_loss = 0.9496, g_loss = 0.6931
Época 155: d_loss = 1.1412, g_loss = 0.6931
Época 156: d_loss = 0.9314, g_loss = 0.6931
Época 137: d_loss = 1.2336, g_loss = 0.6931
Época 139: d_loss = 0.9416, g_loss = 0.6931
Época 139: d_loss = 0.9389, g_loss = 0.6931
Época 156: d_loss = 1.1152, g_loss = 0.6931
Época 157: d_loss = 0.9263, g_loss = 0.6931
Época 138: d_loss = 1.2141, g_loss = 0.6931
Época 140: d_loss = 0.9495, g_loss = 0.6931
Época 140: d_loss = 0.9462, g_loss = 0.6931
Época 157: d_loss = 1.1033, g_loss = 0.6931
Época 158: d_loss = 0.9727, g_loss = 0.6931
Época 140: d_loss = 0.9175, g_loss = 0.6931
Época 140: d_loss = 0.9139, g_loss = 0.6931
Época 139: d_loss = 1.2056, g_loss = 0.6931
Época 158: d_loss = 0.9393, g_loss = 0.6931
Época 158: d_loss = 1.1525, g_loss = 0.6931
Época 141: d_loss = 0.9915, g_loss = 0.6931
Época 141: d_loss = 0.9896, g_loss = 0.6931
Época 140: d_loss = 1.2127, g_loss = 0.6931
Época 158: d_loss = 1.1253, g_loss = 0.6931
Época 159: d_loss = 0.9984, g_loss = 0.6931
Época 142: d_loss = 0.9284, g_loss = 0.6931
Época 140: d_loss = 1.1919, g_loss = 0.6931
Época 142: d_loss = 0.9240, g_loss = 0.6931
Época 159: d_loss = 1.1443, g_loss = 0.6931
Época 160: d_loss = 0.9202, g_loss = 0.6931
Época 143: d_loss = 0.8714, g_loss = 0.6931
Época 143: d_loss = 0.8673, g_loss = 0.6931
Época 141: d_loss = 1.2231, g_loss = 0.6931
Época 160: d_loss = 1.0954, g_loss = 0.6931
Época 161: d_loss = 0.9711, g_loss = 0.6931
Época 143: d_loss = 0.9556, g_loss = 0.6931
Época 143: d_loss = 0.9533, g_loss = 0.6931
Época 161: d_loss = 0.9504, g_loss = 0.6931
Época 161: d_loss = 1.1256, g_loss = 0.6931
Época 142: d_loss = 1.2166, g_loss = 0.6931
Época 161: d_loss = 1.0910, g_loss = 0.6931
Época 162: d_loss = 0.9431, g_loss = 0.6931
Época 144: d_loss = 0.9378, g_loss = 0.6931
Época 144: d_loss = 0.9362, g_loss = 0.6931
Época 143: d_loss = 1.1763, g_loss = 0.6931
Época 162: d_loss = 1.1115, g_loss = 0.6931
Época 163: d_loss = 1.0288, g_loss = 0.6931
Época 145: d_loss = 0.9752, g_loss = 0.6931
Época 145: d_loss = 0.9714, g_loss = 0.6931
Época 143: d_loss = 1.2117, g_loss = 0.6931
Época 164: d_loss = 0.8983, g_loss = 0.6931
Época 163: d_loss = 1.1792, g_loss = 0.6931
Época 146: d_loss = 0.9671, g_loss = 0.6931
Época 146: d_loss = 0.9652, g_loss = 0.6931
Época 144: d_loss = 1.1871, g_loss = 0.6931
Época 165: d_loss = 0.9230, g_loss = 0.6931
Época 164: d_loss = 1.0763, g_loss = 0.6931
Época 147: d_loss = 0.9824, g_loss = 0.6931
Época 147: d_loss = 0.9821, g_loss = 0.6931
Época 145: d_loss = 1.2392, g_loss = 0.6931
Época 165: d_loss = 0.9233, g_loss = 0.6931
Época 165: d_loss = 1.1146, g_loss = 0.6931
Época 147: d_loss = 1.0052, g_loss = 0.6931
Época 147: d_loss = 1.0031, g_loss = 0.6931
Época 146: d_loss = 1.2048, g_loss = 0.6931
Época 166: d_loss = 0.9701, g_loss = 0.6931
Época 165: d_loss = 1.1100, g_loss = 0.6931
Época 148: d_loss = 1.0007, g_loss = 0.6931
Época 148: d_loss = 0.9976, g_loss = 0.6931
Época 167: d_loss = 0.9262, g_loss = 0.6931
Época 166: d_loss = 1.1252, g_loss = 0.6931
Época 147: d_loss = 1.2048, g_loss = 0.6931
Época 149: d_loss = 0.9930, g_loss = 0.6931
Época 149: d_loss = 0.9904, g_loss = 0.6931
Época 168: d_loss = 0.9606, g_loss = 0.6931
Época 167: d_loss = 1.0963, g_loss = 0.6931
Época 147: d_loss = 1.2343, g_loss = 0.6931
Época 168: d_loss = 0.9260, g_loss = 0.6931
Época 150: d_loss = 0.9713, g_loss = 0.6931
Época 168: d_loss = 1.1279, g_loss = 0.6931
Época 150: d_loss = 0.9703, g_loss = 0.6931
Época 148: d_loss = 1.2366, g_loss = 0.6931
Época 169: d_loss = 0.9797, g_loss = 0.6931
Época 168: d_loss = 1.1088, g_loss = 0.6931
Época 151: d_loss = 0.9630, g_loss = 0.6931
Época 151: d_loss = 0.9627, g_loss = 0.6931
Época 149: d_loss = 1.2267, g_loss = 0.6931
Época 170: d_loss = 0.9888, g_loss = 0.6931
Época 169: d_loss = 1.1568, g_loss = 0.6931
Época 151: d_loss = 0.9891, g_loss = 0.6931
Época 151: d_loss = 0.9865, g_loss = 0.6931
Época 150: d_loss = 1.2071, g_loss = 0.6931
Época 171: d_loss = 1.0613, g_loss = 0.6931
Época 170: d_loss = 1.1397, g_loss = 0.6931
Época 152: d_loss = 0.9699, g_loss = 0.6931
Época 152: d_loss = 0.9677, g_loss = 0.6931
Época 151: d_loss = 1.1995, g_loss = 0.6931
Época 172: d_loss = 0.9316, g_loss = 0.6931
Época 171: d_loss = 1.1778, g_loss = 0.6931
Época 153: d_loss = 0.9665, g_loss = 0.6931
Época 153: d_loss = 0.9633, g_loss = 0.6931
Época 172: d_loss = 0.9466, g_loss = 0.6931
Época 151: d_loss = 1.2277, g_loss = 0.6931
Época 172: d_loss = 1.1091, g_loss = 0.6931
Época 154: d_loss = 0.9469, g_loss = 0.6931
Época 173: d_loss = 0.8884, g_loss = 0.6931
Época 154: d_loss = 0.9441, g_loss = 0.6931
Época 172: d_loss = 1.1320, g_loss = 0.6931
Época 152: d_loss = 1.2143, g_loss = 0.6931
Época 154: d_loss = 0.9154, g_loss = 0.6931
Época 154: d_loss = 0.9124, g_loss = 0.6931
Época 174: d_loss = 0.9481, g_loss = 0.6931
Época 173: d_loss = 1.0691, g_loss = 0.6931
Época 153: d_loss = 1.2211, g_loss = 0.6931
Época 155: d_loss = 0.9711, g_loss = 0.6931
Época 175: d_loss = 0.9524, g_loss = 0.6931
Época 155: d_loss = 0.9696, g_loss = 0.6931
Época 174: d_loss = 1.1330, g_loss = 0.6931
Época 154: d_loss = 1.1923, g_loss = 0.6931
Época 176: d_loss = 0.9615, g_loss = 0.6931
Época 156: d_loss = 0.9375, g_loss = 0.6931
Época 156: d_loss = 0.9341, g_loss = 0.6931
Época 175: d_loss = 1.1096, g_loss = 0.6931
Época 154: d_loss = 1.1941, g_loss = 0.6931
Época 176: d_loss = 0.9004, g_loss = 0.6931
Época 176: d_loss = 1.1250, g_loss = 0.6931
Época 157: d_loss = 0.9326, g_loss = 0.6931
Época 157: d_loss = 0.9295, g_loss = 0.6931
Época 155: d_loss = 1.2334, g_loss = 0.6931
Época 177: d_loss = 0.9419, g_loss = 0.6931
Época 176: d_loss = 1.0871, g_loss = 0.6931
Época 158: d_loss = 0.9787, g_loss = 0.6931
Época 158: d_loss = 0.9760, g_loss = 0.6931
Época 156: d_loss = 1.2134, g_loss = 0.6931
Época 178: d_loss = 0.8900, g_loss = 0.6931
Época 177: d_loss = 1.1122, g_loss = 0.6931
Época 158: d_loss = 0.9457, g_loss = 0.6931
Época 158: d_loss = 0.9425, g_loss = 0.6931
Época 157: d_loss = 1.2011, g_loss = 0.6931
Época 179: d_loss = 0.9337, g_loss = 0.6931
Época 178: d_loss = 1.0975, g_loss = 0.6931
Época 159: d_loss = 1.0033, g_loss = 0.6931
Época 159: d_loss = 1.0012, g_loss = 0.6931
Época 179: d_loss = 1.0094, g_loss = 0.6931
Época 158: d_loss = 1.2388, g_loss = 0.6931
Época 179: d_loss = 1.1018, g_loss = 0.6931
Época 160: d_loss = 0.9262, g_loss = 0.6931
Época 160: d_loss = 0.9234, g_loss = 0.6931
Época 180: d_loss = 0.9474, g_loss = 0.6931
Época 158: d_loss = 1.2226, g_loss = 0.6931
Época 179: d_loss = 1.1556, g_loss = 0.6931
Época 181: d_loss = 0.9326, g_loss = 0.6931
Época 161: d_loss = 0.9761, g_loss = 0.6931
Época 161: d_loss = 0.9748, g_loss = 0.6931
Época 180: d_loss = 1.1180, g_loss = 0.6931
Época 159: d_loss = 1.2273, g_loss = 0.6931
Época 161: d_loss = 0.9546, g_loss = 0.6931
